transaction_id,source_account_id,destination_account_id,timestamp,amount,transaction_type,location_id,reference,network_id,synthetic_flag
TXN-019434,ACCT-007899,ACCT-004036,2023-01-14T20:22:00,29711.57,BILL_PAYMENT,LOC-002542,SYNREF-00019434,,true
TXN-019435,ACCT-009262,ACCT-008515,2023-04-14T11:14:00,15303.61,CASH_WITHDRAWAL,LOC-002557,SYNREF-00019435,NET-000028,true
TXN-019436,ACCT-001800,ACCT-008015,2023-07-23T21:29:00,1527.38,MERCHANT_PAYMENT,LOC-000022,SYNREF-00019436,NET-000010,true
TXN-019437,ACCT-009331,ACCT-010471,2023-05-06T22:04:00,7487.97,MERCHANT_PAYMENT,LOC-001635,SYNREF-00019437,,true
TXN-019438,ACCT-008218,ACCT-011755,2022-09-21T04:52:00,2468.89,MERCHANT_PAYMENT,LOC-001010,SYNREF-00019438,,true
TXN-019439,ACCT-006227,ACCT-004048,2023-08-20T16:44:00,9383.73,REFUND,LOC-000744,SYNREF-00019439,NET-000018,true
TXN-019440,ACCT-006361,ACCT-006354,2023-03-31T20:36:00,21624.82,TRANSFER,LOC-000018,SYNREF-00019440,NET-000024,true
TXN-019441,ACCT-000741,ACCT-002780,2023-04-10T06:20:00,12098.07,CASH_DEPOSIT,LOC-001055,SYNREF-00019441,NET-000022,true
TXN-019442,ACCT-000614,ACCT-008636,2023-09-10T08:45:00,8197.68,BILL_PAYMENT,LOC-000098,SYNREF-00019442,NET-000024,true
TXN-019443,ACCT-004636,ACCT-008818,2023-03-13T06:31:00,6625.12,CASH_WITHDRAWAL,LOC-001063,SYNREF-00019443,NET-000016,true
TXN-019444,ACCT-011769,ACCT-010946,2023-11-28T18:25:00,50477.02,MERCHANT_PAYMENT,LOC-000037,SYNREF-00019444,,true
TXN-019445,ACCT-004191,ACCT-006685,2024-02-10T23:42:00,23016.54,CASH_DEPOSIT,LOC-001649,SYNREF-00019445,NET-000008,true
TXN-019446,ACCT-001067,ACCT-000546,2023-04-13T09:13:00,40971.66,TRANSFER,LOC-000012,SYNREF-00019446,NET-000012,true
TXN-019447,ACCT-000802,ACCT-000198,2023-11-14T12:22:00,9699.73,TRANSFER,LOC-003027,SYNREF-00019447,,true
TXN-019448,ACCT-005154,ACCT-008901,2023-04-28T12:00:00,13385.31,TRANSFER,LOC-001269,SYNREF-00019448,NET-000021,true
TXN-019449,ACCT-004336,ACCT-009137,2024-01-16T07:24:00,22333.27,REFUND,LOC-000701,SYNREF-00019449,NET-000004,true
TXN-019450,ACCT-006617,ACCT-000447,2023-10-21T09:55:00,15760.32,CASH_DEPOSIT,LOC-002960,SYNREF-00019450,NET-000011,true
TXN-019451,ACCT-005754,ACCT-007016,2023-07-31T08:02:00,2432.93,REFUND,LOC-002433,SYNREF-00019451,NET-000016,true
TXN-019452,ACCT-007682,ACCT-007885,2023-02-02T02:27:00,28426.51,BILL_PAYMENT,LOC-002321,SYNREF-00019452,NET-000005,true
TXN-019453,ACCT-003884,ACCT-002473,2023-10-24T10:45:00,6086.21,CASH_DEPOSIT,LOC-000921,SYNREF-00019453,NET-000009,true
TXN-019454,ACCT-008764,ACCT-002576,2022-10-22T19:27:00,6058.98,MERCHANT_PAYMENT,LOC-000794,SYNREF-00019454,NET-000007,true
TXN-019455,ACCT-005066,ACCT-006382,2023-06-20T08:12:00,8804.84,MERCHANT_PAYMENT,LOC-001114,SYNREF-00019455,NET-000026,true
TXN-019456,ACCT-000381,ACCT-008832,2023-12-31T00:25:00,10490.0,CASH_WITHDRAWAL,LOC-002426,SYNREF-00019456,NET-000018,true
TXN-019457,ACCT-005332,ACCT-002749,2023-11-09T14:15:00,15204.3,REFUND,LOC-002605,SYNREF-00019457,NET-000020,true
TXN-019458,ACCT-004735,ACCT-004407,2024-01-14T15:03:00,7011.52,REFUND,LOC-001378,SYNREF-00019458,NET-000015,true
TXN-019459,ACCT-008692,ACCT-003703,2023-10-10T00:09:00,18920.48,REFUND,LOC-000762,SYNREF-00019459,NET-000020,true
TXN-019460,ACCT-008650,ACCT-007324,2023-03-30T21:01:00,27185.8,TRANSFER,LOC-000146,SYNREF-00019460,NET-000006,true
TXN-019461,ACCT-007722,ACCT-003327,2023-01-20T08:52:00,20981.24,MERCHANT_PAYMENT,LOC-002471,SYNREF-00019461,NET-000012,true
TXN-019462,ACCT-009201,ACCT-004971,2023-07-02T01:02:00,13932.86,CASH_DEPOSIT,LOC-000157,SYNREF-00019462,NET-000026,true
TXN-019463,ACCT-003403,ACCT-008148,2023-06-10T01:55:00,5545.85,CASH_WITHDRAWAL,LOC-001558,SYNREF-00019463,NET-000010,true
TXN-019464,ACCT-008267,ACCT-001721,2022-09-29T14:42:00,9173.24,TRANSFER,LOC-002304,SYNREF-00019464,NET-000028,true
TXN-019465,ACCT-001887,ACCT-009227,2023-01-02T23:43:00,9535.62,CASH_DEPOSIT,LOC-002740,SYNREF-00019465,NET-000019,true
TXN-019466,ACCT-006986,ACCT-005737,2022-09-06T00:56:00,2343.86,REFUND,LOC-000304,SYNREF-00019466,NET-000011,true
TXN-019467,ACCT-003229,ACCT-003870,2023-08-17T02:08:00,79492.28,CASH_WITHDRAWAL,LOC-002534,SYNREF-00019467,,true
TXN-019468,ACCT-003427,ACCT-000710,2023-04-02T21:49:00,11603.44,CASH_DEPOSIT,LOC-001995,SYNREF-00019468,NET-000017,true
TXN-019469,ACCT-007666,ACCT-007010,2023-10-23T14:30:00,27822.43,REFUND,LOC-001734,SYNREF-00019469,,true
TXN-019470,ACCT-003010,ACCT-004338,2023-02-17T17:32:00,63308.12,CASH_DEPOSIT,LOC-001187,SYNREF-00019470,NET-000004,true
TXN-019471,ACCT-001248,ACCT-009057,2023-05-20T09:23:00,31104.14,CASH_DEPOSIT,LOC-000912,SYNREF-00019471,NET-000024,true
TXN-019472,ACCT-005758,ACCT-002090,2023-11-11T10:33:00,65021.83,CASH_DEPOSIT,LOC-000451,SYNREF-00019472,NET-000008,true
TXN-019473,ACCT-006241,ACCT-006240,2023-08-25T13:55:00,8329.45,CASH_WITHDRAWAL,LOC-001462,SYNREF-00019473,NET-000015,true
TXN-019474,ACCT-003653,ACCT-006030,2023-07-05T15:35:00,17527.13,BILL_PAYMENT,LOC-001758,SYNREF-00019474,NET-000013,true
TXN-019475,ACCT-004386,ACCT-001338,2023-09-10T03:58:00,8709.6,MERCHANT_PAYMENT,LOC-000348,SYNREF-00019475,NET-000001,true
TXN-019476,ACCT-007082,ACCT-006382,2023-12-21T04:26:00,5619.1,BILL_PAYMENT,LOC-002163,SYNREF-00019476,NET-000026,true
TXN-019477,ACCT-011467,ACCT-004077,2023-07-04T06:27:00,12495.55,MERCHANT_PAYMENT,LOC-001743,SYNREF-00019477,,true
TXN-019478,ACCT-000391,ACCT-007710,2023-12-13T02:58:00,9933.79,CASH_DEPOSIT,LOC-001701,SYNREF-00019478,,true
TXN-019479,ACCT-000380,ACCT-003287,2024-02-20T19:21:00,7710.29,BILL_PAYMENT,LOC-002744,SYNREF-00019479,NET-000020,true
TXN-019480,ACCT-005387,ACCT-005386,2022-07-25T07:46:00,23091.64,CASH_WITHDRAWAL,LOC-002007,SYNREF-00019480,NET-000003,true
TXN-019481,ACCT-002259,ACCT-007949,2023-08-20T00:10:00,8488.37,CASH_DEPOSIT,LOC-000072,SYNREF-00019481,NET-000022,true
TXN-019482,ACCT-006949,ACCT-009196,2023-08-21T11:03:00,147710.86,MERCHANT_PAYMENT,LOC-001771,SYNREF-00019482,NET-000002,true
TXN-019483,ACCT-003944,ACCT-003946,2023-05-06T04:58:00,4582.21,TRANSFER,LOC-000507,SYNREF-00019483,NET-000027,true
TXN-019484,ACCT-005134,ACCT-009640,2023-08-19T05:28:00,89400.2,MERCHANT_PAYMENT,LOC-001041,SYNREF-00019484,,true
TXN-019485,ACCT-002453,ACCT-006978,2023-04-11T04:04:00,12775.35,CASH_DEPOSIT,LOC-002763,SYNREF-00019485,NET-000021,true
TXN-019486,ACCT-006476,ACCT-004273,2023-08-29T10:18:00,25088.85,TRANSFER,LOC-002587,SYNREF-00019486,NET-000011,true
TXN-019487,ACCT-006685,ACCT-002280,2022-10-22T10:41:00,16973.41,TRANSFER,LOC-002423,SYNREF-00019487,,true
TXN-019488,ACCT-004996,ACCT-001346,2023-04-11T06:48:00,79107.15,MERCHANT_PAYMENT,LOC-000534,SYNREF-00019488,NET-000017,true
TXN-019489,ACCT-005332,ACCT-005275,2023-06-04T21:15:00,4772.0,CASH_DEPOSIT,LOC-003011,SYNREF-00019489,NET-000026,true
TXN-019490,ACCT-007876,ACCT-000824,2023-03-20T11:56:00,11497.86,REFUND,LOC-002639,SYNREF-00019490,,true
TXN-019491,ACCT-003511,ACCT-006521,2023-01-31T22:39:00,21229.32,REFUND,LOC-002108,SYNREF-00019491,NET-000026,true
TXN-019492,ACCT-005003,ACCT-008327,2023-03-30T05:30:00,18429.3,REFUND,LOC-000710,SYNREF-00019492,,true
TXN-019493,ACCT-007818,ACCT-007030,2023-10-04T04:23:00,10744.86,CASH_WITHDRAWAL,LOC-001182,SYNREF-00019493,NET-000013,true
TXN-019494,ACCT-003957,ACCT-002591,2023-06-14T06:32:00,6011.02,MERCHANT_PAYMENT,LOC-000788,SYNREF-00019494,,true
TXN-019495,ACCT-010382,ACCT-003496,2023-10-04T00:44:00,8677.74,BILL_PAYMENT,LOC-001867,SYNREF-00019495,,true
TXN-019496,ACCT-003946,ACCT-001234,2023-06-24T04:06:00,15307.18,CASH_DEPOSIT,LOC-000677,SYNREF-00019496,NET-000027,true
TXN-019497,ACCT-000685,ACCT-006084,2024-02-28T02:13:00,23004.6,CASH_DEPOSIT,LOC-000958,SYNREF-00019497,NET-000011,true
TXN-019498,ACCT-009290,ACCT-007539,2023-12-02T21:43:00,11052.53,CASH_DEPOSIT,LOC-001372,SYNREF-00019498,NET-000004,true
TXN-019499,ACCT-000883,ACCT-001235,2024-01-26T17:05:00,3683.82,REFUND,LOC-001503,SYNREF-00019499,NET-000002,true
TXN-019500,ACCT-003474,ACCT-005586,2023-09-21T00:16:00,9340.76,CASH_WITHDRAWAL,LOC-002043,SYNREF-00019500,NET-000013,true
TXN-019501,ACCT-005207,ACCT-004649,2023-11-07T23:20:00,9766.74,TRANSFER,LOC-001351,SYNREF-00019501,NET-000016,true
TXN-019502,ACCT-003938,ACCT-007597,2023-07-24T13:07:00,17002.62,MERCHANT_PAYMENT,LOC-002060,SYNREF-00019502,NET-000022,true
TXN-019503,ACCT-001237,ACCT-003987,2023-09-17T22:50:00,5246.68,CASH_DEPOSIT,LOC-001336,SYNREF-00019503,NET-000026,true
TXN-019504,ACCT-006972,ACCT-007343,2023-02-05T20:37:00,8364.91,MERCHANT_PAYMENT,LOC-000516,SYNREF-00019504,NET-000001,true
TXN-019505,ACCT-008828,ACCT-007240,2022-07-28T02:06:00,12664.77,BILL_PAYMENT,LOC-001983,SYNREF-00019505,NET-000018,true
TXN-019506,ACCT-009311,ACCT-000535,2022-11-08T01:53:00,53553.16,CASH_DEPOSIT,LOC-001203,SYNREF-00019506,,true
TXN-019507,ACCT-006383,ACCT-001996,2023-11-26T08:34:00,7790.2,CASH_DEPOSIT,LOC-002446,SYNREF-00019507,,true
TXN-019508,ACCT-004519,ACCT-008156,2023-07-04T21:59:00,8438.25,TRANSFER,LOC-000086,SYNREF-00019508,,true
TXN-019509,ACCT-008775,ACCT-007082,2023-04-21T23:33:00,8809.65,MERCHANT_PAYMENT,LOC-002314,SYNREF-00019509,NET-000012,true
TXN-019510,ACCT-004771,ACCT-004644,2023-01-28T23:59:00,61417.35,CASH_WITHDRAWAL,LOC-000973,SYNREF-00019510,NET-000016,true
TXN-019511,ACCT-006529,ACCT-000056,2023-02-06T07:53:00,35628.92,REFUND,LOC-002107,SYNREF-00019511,NET-000026,true
TXN-019512,ACCT-001387,ACCT-008639,2023-05-01T09:41:00,7299.34,MERCHANT_PAYMENT,LOC-001620,SYNREF-00019512,NET-000001,true
TXN-019513,ACCT-001555,ACCT-005204,2023-06-06T15:13:00,11797.41,REFUND,LOC-002879,SYNREF-00019513,,true
TXN-019514,ACCT-007689,ACCT-006867,2023-07-14T13:17:00,33471.64,TRANSFER,LOC-001438,SYNREF-00019514,NET-000005,true
TXN-019515,ACCT-007489,ACCT-001987,2023-04-14T12:25:00,24092.2,CASH_WITHDRAWAL,LOC-002109,SYNREF-00019515,NET-000022,true
TXN-019516,ACCT-005477,ACCT-004340,2023-12-27T03:23:00,26345.19,REFUND,LOC-000442,SYNREF-00019516,NET-000021,true
TXN-019517,ACCT-003187,ACCT-006620,2023-11-07T02:13:00,28726.6,CASH_WITHDRAWAL,LOC-000467,SYNREF-00019517,NET-000017,true
TXN-019518,ACCT-007246,ACCT-009252,2024-01-27T16:24:00,468671.7,CASH_DEPOSIT,LOC-002207,SYNREF-00019518,NET-000008,true
TXN-019519,ACCT-004374,ACCT-002130,2022-12-02T20:59:00,8229.69,REFUND,LOC-001808,SYNREF-00019519,NET-000021,true
TXN-019520,ACCT-002166,ACCT-009742,2023-06-16T04:20:00,7831.4,TRANSFER,LOC-000688,SYNREF-00019520,,true
TXN-019521,ACCT-003351,ACCT-008246,2023-02-06T22:20:00,13215.36,REFUND,LOC-000372,SYNREF-00019521,,true
TXN-019522,ACCT-006056,ACCT-007989,2022-10-30T22:47:00,4273.92,CASH_WITHDRAWAL,LOC-001394,SYNREF-00019522,NET-000028,true
TXN-019523,ACCT-007496,ACCT-008648,2023-06-08T01:54:00,44973.41,BILL_PAYMENT,LOC-000812,SYNREF-00019523,,true
TXN-019524,ACCT-007740,ACCT-005975,2023-07-24T22:29:00,7862.33,BILL_PAYMENT,LOC-002547,SYNREF-00019524,NET-000009,true
TXN-019525,ACCT-004266,ACCT-011472,2023-06-23T09:08:00,14700.51,TRANSFER,LOC-001184,SYNREF-00019525,,true
TXN-019526,ACCT-001857,ACCT-000290,2023-08-23T01:19:00,785720.19,REFUND,LOC-000447,SYNREF-00019526,NET-000008,true
TXN-019527,ACCT-005785,ACCT-010351,2023-07-17T23:50:00,5733.35,BILL_PAYMENT,LOC-002190,SYNREF-00019527,,true
TXN-019528,ACCT-005047,ACCT-002626,2023-09-18T19:56:00,13406.15,BILL_PAYMENT,LOC-001144,SYNREF-00019528,NET-000008,true
TXN-019529,ACCT-001390,ACCT-005217,2023-03-06T05:16:00,24749.65,CASH_DEPOSIT,LOC-000337,SYNREF-00019529,NET-000005,true
TXN-019530,ACCT-006344,ACCT-002117,2023-07-26T23:23:00,26113.03,TRANSFER,LOC-001177,SYNREF-00019530,NET-000004,true
TXN-019531,ACCT-005844,ACCT-001664,2023-11-02T01:08:00,1283.59,MERCHANT_PAYMENT,LOC-002811,SYNREF-00019531,NET-000009,true
TXN-019532,ACCT-000037,ACCT-000052,2023-03-06T00:25:00,4497.48,MERCHANT_PAYMENT,LOC-001609,SYNREF-00019532,NET-000008,true
TXN-019533,ACCT-000972,ACCT-005263,2023-04-27T23:13:00,8426.49,CASH_WITHDRAWAL,LOC-001586,SYNREF-00019533,NET-000013,true
TXN-019534,ACCT-007611,ACCT-005321,2023-05-14T07:10:00,2150.18,REFUND,LOC-001169,SYNREF-00019534,NET-000014,true
TXN-019535,ACCT-007401,ACCT-004211,2022-11-27T12:49:00,7548.31,CASH_DEPOSIT,LOC-000353,SYNREF-00019535,NET-000011,true
TXN-019536,ACCT-003085,ACCT-003147,2023-02-05T19:00:00,5267.97,BILL_PAYMENT,LOC-001209,SYNREF-00019536,NET-000027,true
TXN-019537,ACCT-007923,ACCT-006103,2023-03-01T14:45:00,7210.73,CASH_DEPOSIT,LOC-001641,SYNREF-00019537,NET-000007,true
TXN-019538,ACCT-003007,ACCT-000462,2023-07-24T08:34:00,14162.2,TRANSFER,LOC-000505,SYNREF-00019538,NET-000024,true
TXN-019539,ACCT-009747,ACCT-006140,2023-10-26T01:56:00,9434.73,CASH_DEPOSIT,LOC-001716,SYNREF-00019539,,true
TXN-019540,ACCT-005320,ACCT-005998,2022-10-17T17:48:00,33657.09,TRANSFER,LOC-003003,SYNREF-00019540,NET-000014,true
TXN-019541,ACCT-001048,ACCT-006582,2024-01-16T07:31:00,37007.83,MERCHANT_PAYMENT,LOC-001168,SYNREF-00019541,NET-000015,true
TXN-019542,ACCT-001143,ACCT-005739,2023-04-11T01:45:00,10539.4,CASH_WITHDRAWAL,LOC-002849,SYNREF-00019542,NET-000011,true
TXN-019543,ACCT-003386,ACCT-008367,2023-01-05T14:37:00,1904.77,REFUND,LOC-000300,SYNREF-00019543,NET-000019,true
TXN-019544,ACCT-001888,ACCT-008636,2023-02-13T19:28:00,12020.24,MERCHANT_PAYMENT,LOC-000590,SYNREF-00019544,NET-000024,true
TXN-019545,ACCT-001254,ACCT-002106,2023-05-03T04:31:00,41000.06,REFUND,LOC-001014,SYNREF-00019545,,true
TXN-019546,ACCT-005272,ACCT-001799,2023-11-09T09:51:00,8305.09,TRANSFER,LOC-001220,SYNREF-00019546,NET-000010,true
TXN-019547,ACCT-006753,ACCT-000470,2023-09-08T23:46:00,71455.41,REFUND,LOC-002230,SYNREF-00019547,NET-000015,true
TXN-019548,ACCT-002762,ACCT-003453,2022-12-04T18:25:00,7105.47,BILL_PAYMENT,LOC-000961,SYNREF-00019548,NET-000012,true
TXN-019549,ACCT-009294,ACCT-003444,2023-01-22T03:58:00,8123.65,REFUND,LOC-000144,SYNREF-00019549,NET-000021,true
TXN-019550,ACCT-001883,ACCT-002553,2022-08-30T18:59:00,3789.68,CASH_WITHDRAWAL,LOC-001710,SYNREF-00019550,NET-000019,true
TXN-019551,ACCT-005274,ACCT-008276,2023-08-10T17:43:00,159995.7,REFUND,LOC-000392,SYNREF-00019551,NET-000026,true
TXN-019552,ACCT-007202,ACCT-008881,2024-01-13T11:49:00,11903.29,BILL_PAYMENT,LOC-000812,SYNREF-00019552,NET-000004,true
TXN-019553,ACCT-004380,ACCT-005268,2024-01-11T07:28:00,4319.15,BILL_PAYMENT,LOC-000623,SYNREF-00019553,NET-000013,true
TXN-019554,ACCT-003106,ACCT-008467,2023-01-27T13:04:00,900.15,TRANSFER,LOC-002538,SYNREF-00019554,NET-000007,true
TXN-019555,ACCT-007146,ACCT-001681,2023-03-07T08:42:00,82455.23,REFUND,LOC-000858,SYNREF-00019555,,true
TXN-019556,ACCT-009038,ACCT-007655,2023-07-08T09:20:00,48337.42,MERCHANT_PAYMENT,LOC-000452,SYNREF-00019556,NET-000004,true
TXN-019557,ACCT-008603,ACCT-004514,2023-10-13T12:21:00,1115692.34,TRANSFER,LOC-001033,SYNREF-00019557,NET-000024,true
TXN-019558,ACCT-001079,ACCT-001055,2023-02-12T23:11:00,29102.51,CASH_WITHDRAWAL,LOC-001179,SYNREF-00019558,NET-000012,true
TXN-019559,ACCT-006133,ACCT-008330,2023-08-01T12:30:00,7460.73,REFUND,LOC-002505,SYNREF-00019559,NET-000024,true
TXN-019560,ACCT-009184,ACCT-000365,2022-10-19T13:07:00,16291.85,TRANSFER,LOC-002620,SYNREF-00019560,NET-000012,true
TXN-019561,ACCT-007097,ACCT-006699,2023-05-26T08:34:00,15517.96,BILL_PAYMENT,LOC-001548,SYNREF-00019561,NET-000008,true
TXN-019562,ACCT-003872,ACCT-000212,2022-12-05T14:34:00,2281.33,CASH_DEPOSIT,LOC-002660,SYNREF-00019562,NET-000024,true
TXN-019563,ACCT-005696,ACCT-007736,2023-11-02T16:19:00,2472.85,REFUND,LOC-000584,SYNREF-00019563,NET-000009,true
TXN-019564,ACCT-006809,ACCT-001862,2023-03-25T15:49:00,11030.91,REFUND,LOC-000118,SYNREF-00019564,NET-000008,true
TXN-019565,ACCT-007204,ACCT-007596,2023-10-02T11:12:00,10513.6,MERCHANT_PAYMENT,LOC-000084,SYNREF-00019565,NET-000020,true
TXN-019566,ACCT-002925,ACCT-011276,2023-06-03T08:13:00,5911.04,CASH_WITHDRAWAL,LOC-001217,SYNREF-00019566,,true
TXN-019567,ACCT-004730,ACCT-000016,2023-08-15T10:18:00,1925.8,REFUND,LOC-002960,SYNREF-00019567,NET-000019,true
TXN-019568,ACCT-003546,ACCT-001897,2023-09-12T03:44:00,1891.29,REFUND,LOC-000508,SYNREF-00019568,NET-000006,true
TXN-019569,ACCT-007727,ACCT-004695,2023-02-25T16:52:00,26239.8,REFUND,LOC-000495,SYNREF-00019569,NET-000026,true
TXN-019570,ACCT-000984,ACCT-007203,2023-06-11T07:17:00,19311.68,BILL_PAYMENT,LOC-002869,SYNREF-00019570,,true
TXN-019571,ACCT-009386,ACCT-003555,2023-03-22T09:19:00,16969.75,BILL_PAYMENT,LOC-001098,SYNREF-00019571,NET-000002,true
TXN-019572,ACCT-004378,ACCT-001676,2023-08-26T20:23:00,6587.78,MERCHANT_PAYMENT,LOC-000294,SYNREF-00019572,NET-000021,true
TXN-019573,ACCT-001201,ACCT-002204,2023-01-25T00:31:00,3211.2,TRANSFER,LOC-002859,SYNREF-00019573,,true
TXN-019574,ACCT-000317,ACCT-007763,2023-11-16T09:42:00,12278.3,TRANSFER,LOC-002011,SYNREF-00019574,,true
TXN-019575,ACCT-002552,ACCT-003581,2023-04-25T06:13:00,13878.85,BILL_PAYMENT,LOC-001283,SYNREF-00019575,NET-000019,true
TXN-019576,ACCT-005966,ACCT-003263,2023-04-21T03:41:00,192258.1,CASH_WITHDRAWAL,LOC-001324,SYNREF-00019576,NET-000009,true
TXN-019577,ACCT-004642,ACCT-001143,2023-07-18T10:05:00,10641.65,REFUND,LOC-000313,SYNREF-00019577,NET-000011,true
TXN-019578,ACCT-005509,ACCT-003400,2023-04-01T14:25:00,21357.27,CASH_DEPOSIT,LOC-002761,SYNREF-00019578,NET-000010,true
TXN-019579,ACCT-000009,ACCT-006422,2023-04-22T15:33:00,35185.63,CASH_DEPOSIT,LOC-001523,SYNREF-00019579,NET-000009,true
TXN-019580,ACCT-009012,ACCT-007190,2024-01-10T07:09:00,7223.99,TRANSFER,LOC-001658,SYNREF-00019580,,true
TXN-019581,ACCT-011545,ACCT-009786,2023-06-19T19:11:00,11059.23,TRANSFER,LOC-002920,SYNREF-00019581,,true
TXN-019582,ACCT-007510,ACCT-007598,2022-11-04T06:55:00,9887.12,BILL_PAYMENT,LOC-001578,SYNREF-00019582,NET-000018,true
TXN-019583,ACCT-003980,ACCT-001557,2023-10-18T15:10:00,11916.11,TRANSFER,LOC-000161,SYNREF-00019583,NET-000028,true
TXN-019584,ACCT-003003,ACCT-005438,2023-07-24T22:33:00,2621.38,TRANSFER,LOC-001194,SYNREF-00019584,NET-000001,true
TXN-019585,ACCT-001779,ACCT-003034,2022-12-29T16:54:00,37276.76,BILL_PAYMENT,LOC-002804,SYNREF-00019585,NET-000022,true
TXN-019586,ACCT-005360,ACCT-005290,2024-02-02T21:48:00,48512.93,CASH_DEPOSIT,LOC-000456,SYNREF-00019586,NET-000015,true
TXN-019587,ACCT-006448,ACCT-003624,2024-02-20T16:23:00,14420.38,TRANSFER,LOC-001929,SYNREF-00019587,NET-000008,true
TXN-019588,ACCT-007895,ACCT-002658,2023-04-01T21:44:00,32547.7,REFUND,LOC-001504,SYNREF-00019588,NET-000014,true
TXN-019589,ACCT-006526,ACCT-007727,2023-03-28T16:08:00,1059.77,BILL_PAYMENT,LOC-002574,SYNREF-00019589,NET-000026,true
TXN-019590,ACCT-001479,ACCT-001309,2023-05-02T03:38:00,3360.23,TRANSFER,LOC-000029,SYNREF-00019590,NET-000024,true
TXN-019591,ACCT-000826,ACCT-005038,2023-04-22T08:06:00,2359.89,REFUND,LOC-002941,SYNREF-00019591,NET-000021,true
TXN-019592,ACCT-008154,ACCT-006907,2022-08-12T09:58:00,21447.78,CASH_WITHDRAWAL,LOC-001288,SYNREF-00019592,,true
TXN-019593,ACCT-006572,ACCT-006873,2024-01-17T02:34:00,3047.99,REFUND,LOC-000146,SYNREF-00019593,NET-000014,true
TXN-019594,ACCT-009456,ACCT-008310,2022-11-06T04:35:00,38314.88,BILL_PAYMENT,LOC-000578,SYNREF-00019594,,true
TXN-019595,ACCT-006610,ACCT-009021,2023-11-07T01:06:00,9064.68,MERCHANT_PAYMENT,LOC-002381,SYNREF-00019595,NET-000007,true
TXN-019596,ACCT-002088,ACCT-003269,2023-05-16T05:18:00,176497.18,TRANSFER,LOC-002678,SYNREF-00019596,,true
TXN-019597,ACCT-001150,ACCT-002781,2023-09-10T14:12:00,9573.29,BILL_PAYMENT,LOC-002212,SYNREF-00019597,NET-000016,true
TXN-019598,ACCT-000241,ACCT-001837,2023-05-09T19:42:00,22954.12,REFUND,LOC-000385,SYNREF-00019598,NET-000017,true
TXN-019599,ACCT-007536,ACCT-000062,2023-03-10T21:23:00,3317.24,TRANSFER,LOC-001796,SYNREF-00019599,NET-000024,true
TXN-019600,ACCT-009148,ACCT-001532,2023-05-17T01:05:00,16382.03,MERCHANT_PAYMENT,LOC-001131,SYNREF-00019600,NET-000001,true
TXN-019601,ACCT-002485,ACCT-000831,2023-01-27T15:06:00,19616.11,MERCHANT_PAYMENT,LOC-000653,SYNREF-00019601,NET-000017,true
TXN-019602,ACCT-000573,ACCT-006421,2023-11-26T04:42:00,46782.79,REFUND,LOC-001043,SYNREF-00019602,NET-000009,true
TXN-019603,ACCT-008356,ACCT-000240,2023-10-22T12:49:00,13206.24,TRANSFER,LOC-000433,SYNREF-00019603,NET-000016,true
TXN-019604,ACCT-005878,ACCT-006686,2023-05-04T19:49:00,3598.79,TRANSFER,LOC-002067,SYNREF-00019604,NET-000008,true
TXN-019605,ACCT-007520,ACCT-008586,2024-04-03T03:18:00,28755.65,MERCHANT_PAYMENT,LOC-000944,SYNREF-00019605,NET-000026,true
TXN-019606,ACCT-006565,ACCT-003686,2023-05-03T16:25:00,39508.3,REFUND,LOC-002857,SYNREF-00019606,,true
TXN-019607,ACCT-005878,ACCT-000761,2023-01-13T09:45:00,36828.22,BILL_PAYMENT,LOC-002514,SYNREF-00019607,NET-000008,true
TXN-019608,ACCT-001889,ACCT-010178,2023-03-08T10:30:00,21184.16,REFUND,LOC-001742,SYNREF-00019608,,true
TXN-019609,ACCT-006811,ACCT-006703,2023-02-11T18:52:00,4315.47,BILL_PAYMENT,LOC-000976,SYNREF-00019609,NET-000008,true
TXN-019610,ACCT-006529,ACCT-006762,2023-07-09T03:10:00,12300.83,BILL_PAYMENT,LOC-000469,SYNREF-00019610,,true
TXN-019611,ACCT-004442,ACCT-003380,2022-08-26T10:45:00,4719.57,BILL_PAYMENT,LOC-000431,SYNREF-00019611,NET-000019,true
TXN-019612,ACCT-000003,ACCT-004756,2023-04-03T00:35:00,30627.97,MERCHANT_PAYMENT,LOC-000474,SYNREF-00019612,NET-000001,true
TXN-019613,ACCT-001890,ACCT-003379,2023-04-07T06:27:00,3727.37,CASH_WITHDRAWAL,LOC-001384,SYNREF-00019613,NET-000019,true
TXN-019614,ACCT-001045,ACCT-000108,2023-11-05T09:44:00,2313.98,REFUND,LOC-001462,SYNREF-00019614,,true
TXN-019615,ACCT-005472,ACCT-006181,2024-01-31T04:00:00,13521.1,CASH_DEPOSIT,LOC-002755,SYNREF-00019615,,true
TXN-019616,ACCT-002832,ACCT-006472,2023-11-08T05:10:00,32212.79,MERCHANT_PAYMENT,LOC-002054,SYNREF-00019616,NET-000011,true
TXN-019617,ACCT-004011,ACCT-001117,2023-11-19T08:44:00,12639.1,TRANSFER,LOC-001934,SYNREF-00019617,NET-000003,true
TXN-019618,ACCT-000711,ACCT-000610,2022-12-23T00:37:00,54294.42,REFUND,LOC-001113,SYNREF-00019618,NET-000017,true
TXN-019619,ACCT-005339,ACCT-011036,2023-03-10T20:13:00,16416.81,BILL_PAYMENT,LOC-000215,SYNREF-00019619,,true
