device_id,device_type,person_id,os,first_seen,last_seen,synthetic_flag
DEVICE-009190,Feature Phone,PERSON-002020,Android,2023-11-04,2023-11-04,true
DEVICE-009191,Feature Phone,PERSON-002517,iOS,2023-11-04,2023-11-04,true
DEVICE-009192,Smartphone,PERSON-001898,Android,2023-11-04,2023-11-04,true
DEVICE-009193,Feature Phone,PERSON-000621,iOS,2023-11-04,2023-11-04,true
DEVICE-009194,Tablet,PERSON-000083,iOS,2023-11-04,2023-11-04,true
DEVICE-009195,Smartphone,PERSON-001205,iOS,2023-11-04,2023-11-04,true
DEVICE-009196,Smartphone,PERSON-002999,Android,2023-11-04,2023-11-04,true
DEVICE-009197,Smartphone,PERSON-000765,iOS,2023-11-04,2023-11-04,true
DEVICE-009198,Feature Phone,PERSON-000765,Android,2023-11-04,2023-11-04,true
DEVICE-009199,Smartphone,PERSON-000357,iOS,2023-11-04,2023-11-04,true
DEVICE-009200,Feature Phone,PERSON-001431,iOS,2023-03-28,2023-03-28,true
DEVICE-009201,Tablet,PERSON-000295,iOS,2023-03-28,2023-03-28,true
DEVICE-009202,Tablet,PERSON-000295,iOS,2023-03-28,2023-03-28,true
DEVICE-009203,Feature Phone,PERSON-000060,iOS,2023-03-28,2023-03-28,true
DEVICE-009204,Tablet,PERSON-000060,Android,2023-03-28,2023-03-28,true
DEVICE-009205,Tablet,PERSON-001516,iOS,2023-03-28,2023-03-28,true
DEVICE-009206,Smartphone,PERSON-002646,iOS,2023-03-28,2023-03-28,true
DEVICE-009207,Smartphone,PERSON-002197,Android,2023-03-28,2023-03-28,true
DEVICE-009208,Tablet,PERSON-000823,Android,2023-03-28,2023-03-28,true
DEVICE-009209,Smartphone,PERSON-000838,Android,2023-03-28,2023-03-28,true
DEVICE-009210,Tablet,PERSON-000146,Android,2023-04-13,2023-04-13,true
DEVICE-009211,Smartphone,PERSON-000146,Android,2023-04-13,2023-04-13,true
DEVICE-009212,Smartphone,PERSON-002609,Android,2023-04-13,2023-04-13,true
DEVICE-009213,Smartphone,PERSON-000906,Android,2023-04-13,2023-04-13,true
DEVICE-009214,Tablet,PERSON-002938,iOS,2023-04-13,2023-04-13,true
DEVICE-009215,Tablet,PERSON-000279,Android,2023-04-13,2023-04-13,true
DEVICE-009216,Feature Phone,PERSON-000217,Android,2023-04-13,2023-04-13,true
DEVICE-009217,Smartphone,PERSON-001768,Android,2023-04-13,2023-04-13,true
DEVICE-009218,Feature Phone,PERSON-002205,Android,2023-04-13,2023-04-13,true
DEVICE-009219,Feature Phone,PERSON-000556,iOS,2023-04-13,2023-04-13,true
DEVICE-009220,Tablet,PERSON-000703,iOS,2023-04-13,2023-04-13,true
DEVICE-009221,Smartphone,PERSON-000175,iOS,2023-04-22,2023-04-22,true
DEVICE-009222,Tablet,PERSON-001944,Android,2023-04-22,2023-04-22,true
DEVICE-009223,Smartphone,PERSON-001944,iOS,2023-04-22,2023-04-22,true
DEVICE-009224,Tablet,PERSON-002845,iOS,2023-04-22,2023-04-22,true
DEVICE-009225,Tablet,PERSON-002453,iOS,2023-04-22,2023-04-22,true
DEVICE-009226,Tablet,PERSON-001478,Android,2023-04-22,2023-04-22,true
DEVICE-009227,Feature Phone,PERSON-002788,Android,2023-04-22,2023-04-22,true
DEVICE-009228,Feature Phone,PERSON-001262,Android,2023-04-22,2023-04-22,true
DEVICE-009229,Feature Phone,PERSON-000001,iOS,2023-04-22,2023-04-22,true
DEVICE-009230,Feature Phone,PERSON-000072,Android,2023-04-22,2023-04-22,true
DEVICE-009231,Tablet,PERSON-001385,Android,2023-04-22,2023-04-22,true
DEVICE-009232,Smartphone,PERSON-000175,Android,2023-11-21,2023-11-21,true
DEVICE-009233,Feature Phone,PERSON-002954,Android,2023-11-21,2023-11-21,true
DEVICE-009234,Tablet,PERSON-002954,Android,2023-11-21,2023-11-21,true
DEVICE-009235,Smartphone,PERSON-000222,iOS,2023-11-21,2023-11-21,true
DEVICE-009236,Tablet,PERSON-001769,iOS,2023-11-21,2023-11-21,true
DEVICE-009237,Tablet,PERSON-001478,iOS,2023-11-21,2023-11-21,true
DEVICE-009238,Tablet,PERSON-000734,iOS,2023-11-21,2023-11-21,true
DEVICE-009239,Tablet,PERSON-000734,Android,2023-11-21,2023-11-21,true
DEVICE-009240,Smartphone,PERSON-000710,iOS,2023-11-21,2023-11-21,true
DEVICE-009241,Feature Phone,PERSON-000712,Android,2023-11-21,2023-11-21,true
DEVICE-009242,Feature Phone,PERSON-000072,Android,2023-11-21,2023-11-21,true
DEVICE-009243,Tablet,PERSON-002684,Android,2023-11-21,2023-11-21,true
DEVICE-009244,Tablet,PERSON-002444,Android,2023-11-21,2023-11-21,true
DEVICE-009245,Tablet,PERSON-001584,iOS,2023-06-20,2023-06-20,true
DEVICE-009246,Tablet,PERSON-001558,iOS,2023-06-20,2023-06-20,true
DEVICE-009247,Tablet,PERSON-002821,iOS,2023-06-20,2023-06-20,true
DEVICE-009248,Tablet,PERSON-000540,iOS,2023-06-20,2023-06-20,true
DEVICE-009249,Feature Phone,PERSON-001474,iOS,2023-06-20,2023-06-20,true
DEVICE-009250,Tablet,PERSON-000267,Android,2023-06-20,2023-06-20,true
DEVICE-009251,Tablet,PERSON-000267,iOS,2023-06-20,2023-06-20,true
DEVICE-009252,Tablet,PERSON-002618,Android,2023-06-20,2023-06-20,true
DEVICE-009253,Smartphone,PERSON-000440,Android,2023-06-20,2023-06-20,true
DEVICE-009254,Feature Phone,PERSON-001757,Android,2023-06-20,2023-06-20,true
DEVICE-009255,Tablet,PERSON-001757,Android,2023-06-20,2023-06-20,true
DEVICE-009256,Smartphone,PERSON-001667,Android,2023-02-16,2023-02-16,true
DEVICE-009257,Tablet,PERSON-001210,iOS,2023-02-16,2023-02-16,true
DEVICE-009258,Feature Phone,PERSON-000146,Android,2023-02-16,2023-02-16,true
DEVICE-009259,Smartphone,PERSON-001674,iOS,2023-02-16,2023-02-16,true
DEVICE-009260,Tablet,PERSON-001558,Android,2023-02-16,2023-02-16,true
DEVICE-009261,Tablet,PERSON-000351,Android,2023-02-16,2023-02-16,true
DEVICE-009262,Tablet,PERSON-001041,Android,2023-02-16,2023-02-16,true
DEVICE-009263,Tablet,PERSON-001670,iOS,2023-02-16,2023-02-16,true
DEVICE-009264,Tablet,PERSON-001670,iOS,2023-02-16,2023-02-16,true
DEVICE-009265,Tablet,PERSON-002517,iOS,2023-12-30,2023-12-30,true
DEVICE-009266,Smartphone,PERSON-002517,iOS,2023-12-30,2023-12-30,true
DEVICE-009267,Feature Phone,PERSON-002279,iOS,2023-12-30,2023-12-30,true
DEVICE-009268,Smartphone,PERSON-000538,iOS,2023-12-30,2023-12-30,true
DEVICE-009269,Feature Phone,PERSON-001544,iOS,2023-12-30,2023-12-30,true
DEVICE-009270,Feature Phone,PERSON-001544,Android,2023-12-30,2023-12-30,true
DEVICE-009271,Smartphone,PERSON-002873,iOS,2023-12-30,2023-12-30,true
DEVICE-009272,Smartphone,PERSON-002873,iOS,2023-12-30,2023-12-30,true
DEVICE-009273,Feature Phone,PERSON-000120,Android,2023-12-30,2023-12-30,true
DEVICE-009274,Feature Phone,PERSON-000083,Android,2023-12-30,2023-12-30,true
DEVICE-009275,Feature Phone,PERSON-000083,Android,2023-12-30,2023-12-30,true
DEVICE-009276,Feature Phone,PERSON-001543,iOS,2023-12-30,2023-12-30,true
DEVICE-009277,Feature Phone,PERSON-002999,iOS,2023-12-30,2023-12-30,true
DEVICE-009278,Smartphone,PERSON-000765,Android,2023-12-30,2023-12-30,true
DEVICE-009279,Feature Phone,PERSON-001861,Android,2023-05-23,2023-05-23,true
DEVICE-009280,Tablet,PERSON-001043,iOS,2023-05-23,2023-05-23,true
DEVICE-009281,Feature Phone,PERSON-001686,iOS,2023-05-23,2023-05-23,true
DEVICE-009282,Smartphone,PERSON-000584,iOS,2023-05-23,2023-05-23,true
DEVICE-009283,Feature Phone,PERSON-001968,iOS,2023-05-23,2023-05-23,true
DEVICE-009284,Tablet,PERSON-001558,iOS,2023-06-22,2023-06-22,true
DEVICE-009285,Feature Phone,PERSON-002990,iOS,2023-06-22,2023-06-22,true
DEVICE-009286,Feature Phone,PERSON-000540,iOS,2023-06-22,2023-06-22,true
DEVICE-009287,Tablet,PERSON-000540,iOS,2023-06-22,2023-06-22,true
DEVICE-009288,Feature Phone,PERSON-001115,Android,2023-06-22,2023-06-22,true
DEVICE-009289,Tablet,PERSON-000180,Android,2023-06-22,2023-06-22,true
DEVICE-009290,Smartphone,PERSON-000180,Android,2023-06-22,2023-06-22,true
DEVICE-009291,Feature Phone,PERSON-001610,Android,2023-06-22,2023-06-22,true
DEVICE-009292,Smartphone,PERSON-001262,Android,2023-06-22,2023-06-22,true
DEVICE-009293,Tablet,PERSON-000792,Android,2023-06-22,2023-06-22,true
DEVICE-009294,Smartphone,PERSON-002060,iOS,2023-06-22,2023-06-22,true
DEVICE-009295,Feature Phone,PERSON-000440,iOS,2023-06-22,2023-06-22,true
DEVICE-009296,Feature Phone,PERSON-002277,iOS,2023-01-19,2023-01-19,true
DEVICE-009297,Feature Phone,PERSON-001617,Android,2023-01-19,2023-01-19,true
DEVICE-009298,Tablet,PERSON-001617,Android,2023-01-19,2023-01-19,true
DEVICE-009299,Feature Phone,PERSON-001066,Android,2023-01-19,2023-01-19,true
DEVICE-009300,Smartphone,PERSON-000341,iOS,2023-01-19,2023-01-19,true
DEVICE-009301,Smartphone,PERSON-002930,iOS,2023-01-19,2023-01-19,true
DEVICE-009302,Tablet,PERSON-002930,iOS,2023-01-19,2023-01-19,true
DEVICE-009303,Feature Phone,PERSON-001899,iOS,2023-01-19,2023-01-19,true
DEVICE-009304,Tablet,PERSON-002900,Android,2023-01-19,2023-01-19,true
DEVICE-009305,Tablet,PERSON-002275,Android,2023-09-28,2023-09-28,true
DEVICE-009306,Tablet,PERSON-000979,iOS,2023-09-28,2023-09-28,true
DEVICE-009307,Tablet,PERSON-001668,iOS,2023-09-28,2023-09-28,true
DEVICE-009308,Feature Phone,PERSON-001668,Android,2023-09-28,2023-09-28,true
DEVICE-009309,Feature Phone,PERSON-002499,Android,2023-09-28,2023-09-28,true
DEVICE-009310,Feature Phone,PERSON-001397,Android,2023-09-28,2023-09-28,true
DEVICE-009311,Feature Phone,PERSON-002900,Android,2023-09-28,2023-09-28,true
DEVICE-009312,Feature Phone,PERSON-002020,iOS,2023-11-23,2023-11-23,true
DEVICE-009313,Feature Phone,PERSON-002020,iOS,2023-11-23,2023-11-23,true
DEVICE-009314,Feature Phone,PERSON-002517,iOS,2023-11-23,2023-11-23,true
DEVICE-009315,Feature Phone,PERSON-001544,iOS,2023-11-23,2023-11-23,true
DEVICE-009316,Smartphone,PERSON-002873,Android,2023-11-23,2023-11-23,true
DEVICE-009317,Smartphone,PERSON-002873,iOS,2023-11-23,2023-11-23,true
DEVICE-009318,Tablet,PERSON-000120,iOS,2023-11-23,2023-11-23,true
DEVICE-009319,Smartphone,PERSON-000120,Android,2023-11-23,2023-11-23,true
DEVICE-009320,Feature Phone,PERSON-000863,Android,2023-11-23,2023-11-23,true
DEVICE-009321,Smartphone,PERSON-000083,Android,2023-11-23,2023-11-23,true
DEVICE-009322,Feature Phone,PERSON-002999,iOS,2023-11-23,2023-11-23,true
DEVICE-009323,Smartphone,PERSON-000165,iOS,2023-02-22,2023-02-22,true
DEVICE-009324,Feature Phone,PERSON-001788,iOS,2023-02-22,2023-02-22,true
DEVICE-009325,Feature Phone,PERSON-000259,iOS,2023-02-22,2023-02-22,true
DEVICE-009326,Smartphone,PERSON-000568,Android,2023-02-22,2023-02-22,true
DEVICE-009327,Smartphone,PERSON-000898,Android,2023-02-22,2023-02-22,true
DEVICE-009328,Feature Phone,PERSON-002675,iOS,2023-05-21,2023-05-21,true
DEVICE-009329,Tablet,PERSON-001343,Android,2023-05-21,2023-05-21,true
DEVICE-009330,Tablet,PERSON-002835,Android,2023-05-21,2023-05-21,true
DEVICE-009331,Feature Phone,PERSON-002835,Android,2023-05-21,2023-05-21,true
DEVICE-009332,Smartphone,PERSON-000676,iOS,2023-05-21,2023-05-21,true
DEVICE-009333,Smartphone,PERSON-000230,Android,2023-05-21,2023-05-21,true
DEVICE-009334,Tablet,PERSON-001558,iOS,2023-11-26,2023-11-26,true
DEVICE-009335,Smartphone,PERSON-001041,Android,2023-11-26,2023-11-26,true
DEVICE-009336,Feature Phone,PERSON-000351,Android,2023-11-26,2023-11-26,true
DEVICE-009337,Tablet,PERSON-001589,Android,2023-11-26,2023-11-26,true
DEVICE-009338,Smartphone,PERSON-001589,iOS,2023-11-26,2023-11-26,true
DEVICE-009339,Tablet,PERSON-000717,Android,2023-12-07,2023-12-07,true
DEVICE-009340,Tablet,PERSON-001701,Android,2023-12-07,2023-12-07,true
DEVICE-009341,Tablet,PERSON-000846,Android,2023-12-07,2023-12-07,true
DEVICE-009342,Feature Phone,PERSON-000846,iOS,2023-12-07,2023-12-07,true
DEVICE-009343,Smartphone,PERSON-002106,iOS,2023-12-07,2023-12-07,true
DEVICE-009344,Tablet,PERSON-001803,iOS,2023-12-07,2023-12-07,true
DEVICE-009345,Tablet,PERSON-002965,Android,2023-12-07,2023-12-07,true
DEVICE-009346,Smartphone,PERSON-001387,Android,2023-12-07,2023-12-07,true
DEVICE-009347,Smartphone,PERSON-001387,iOS,2023-12-07,2023-12-07,true
DEVICE-009348,Feature Phone,PERSON-000703,iOS,2023-12-07,2023-12-07,true
DEVICE-009349,Feature Phone,PERSON-001492,Android,2023-12-07,2023-12-07,true
DEVICE-009350,Smartphone,PERSON-001492,Android,2023-12-07,2023-12-07,true
DEVICE-009351,Smartphone,PERSON-001152,Android,2023-12-07,2023-12-07,true
DEVICE-009352,Smartphone,PERSON-000682,iOS,2023-06-14,2023-06-14,true
DEVICE-009353,Tablet,PERSON-002737,Android,2023-06-14,2023-06-14,true
DEVICE-009354,Tablet,PERSON-000499,Android,2023-06-14,2023-06-14,true
DEVICE-009355,Tablet,PERSON-000473,Android,2023-06-14,2023-06-14,true
DEVICE-009356,Feature Phone,PERSON-000473,iOS,2023-06-14,2023-06-14,true
DEVICE-009357,Tablet,PERSON-000042,iOS,2023-06-14,2023-06-14,true
DEVICE-009358,Tablet,PERSON-002068,iOS,2023-06-14,2023-06-14,true
DEVICE-009359,Smartphone,PERSON-000275,Android,2023-06-14,2023-06-14,true
DEVICE-009360,Tablet,PERSON-000032,iOS,2023-06-14,2023-06-14,true
DEVICE-009361,Feature Phone,PERSON-000042,iOS,2023-06-22,2023-06-22,true
DEVICE-009362,Smartphone,PERSON-002574,iOS,2023-06-22,2023-06-22,true
DEVICE-009363,Tablet,PERSON-000063,Android,2023-06-22,2023-06-22,true
DEVICE-009364,Tablet,PERSON-002757,Android,2023-06-22,2023-06-22,true
DEVICE-009365,Tablet,PERSON-001589,Android,2023-06-22,2023-06-22,true
DEVICE-009366,Tablet,PERSON-001589,Android,2023-06-22,2023-06-22,true
DEVICE-009367,Feature Phone,PERSON-000611,iOS,2023-12-21,2023-12-21,true
DEVICE-009368,Smartphone,PERSON-001363,Android,2023-12-21,2023-12-21,true
DEVICE-009369,Tablet,PERSON-001363,iOS,2023-12-21,2023-12-21,true
DEVICE-009370,Smartphone,PERSON-000832,Android,2023-12-21,2023-12-21,true
DEVICE-009371,Smartphone,PERSON-000832,iOS,2023-12-21,2023-12-21,true
DEVICE-009372,Feature Phone,PERSON-000635,Android,2023-12-21,2023-12-21,true
DEVICE-009373,Smartphone,PERSON-000886,iOS,2023-12-21,2023-12-21,true
DEVICE-009374,Tablet,PERSON-000628,Android,2023-12-21,2023-12-21,true
DEVICE-009375,Feature Phone,PERSON-002713,Android,2023-12-21,2023-12-21,true
DEVICE-009376,Smartphone,PERSON-002896,iOS,2023-12-21,2023-12-21,true
DEVICE-009377,Tablet,PERSON-001847,Android,2023-12-21,2023-12-21,true
DEVICE-009378,Tablet,PERSON-002922,iOS,2023-12-21,2023-12-21,true
DEVICE-009379,Tablet,PERSON-000611,Android,2023-10-09,2023-10-09,true
DEVICE-009380,Tablet,PERSON-002438,Android,2023-10-09,2023-10-09,true
DEVICE-009381,Feature Phone,PERSON-002675,iOS,2023-10-09,2023-10-09,true
DEVICE-009382,Feature Phone,PERSON-002713,Android,2023-10-09,2023-10-09,true
DEVICE-009383,Smartphone,PERSON-002713,iOS,2023-10-09,2023-10-09,true
DEVICE-009384,Feature Phone,PERSON-000792,iOS,2023-10-09,2023-10-09,true
DEVICE-009385,Feature Phone,PERSON-001480,Android,2023-10-09,2023-10-09,true
DEVICE-009386,Smartphone,PERSON-002922,Android,2023-10-09,2023-10-09,true
DEVICE-009387,Tablet,PERSON-002922,Android,2023-10-09,2023-10-09,true
DEVICE-009388,Feature Phone,PERSON-001544,Android,2023-02-19,2023-02-19,true
DEVICE-009389,Tablet,PERSON-001544,iOS,2023-02-19,2023-02-19,true
DEVICE-009390,Feature Phone,PERSON-001965,Android,2023-02-19,2023-02-19,true
DEVICE-009391,Feature Phone,PERSON-000621,Android,2023-02-19,2023-02-19,true
DEVICE-009392,Tablet,PERSON-001141,iOS,2023-02-19,2023-02-19,true
DEVICE-009393,Smartphone,PERSON-001141,iOS,2023-02-19,2023-02-19,true
DEVICE-009394,Feature Phone,PERSON-002999,iOS,2023-02-19,2023-02-19,true
DEVICE-009395,Feature Phone,PERSON-002999,iOS,2023-02-19,2023-02-19,true
DEVICE-009396,Feature Phone,PERSON-000488,iOS,2023-02-19,2023-02-19,true
DEVICE-009397,Tablet,PERSON-002745,iOS,2023-02-19,2023-02-19,true
DEVICE-009398,Feature Phone,PERSON-001205,iOS,2023-02-19,2023-02-19,true
DEVICE-009399,Tablet,PERSON-001670,Android,2023-09-07,2023-09-07,true
DEVICE-009400,Tablet,PERSON-002750,iOS,2023-09-07,2023-09-07,true
DEVICE-009401,Feature Phone,PERSON-001558,Android,2023-09-07,2023-09-07,true
DEVICE-009402,Smartphone,PERSON-001589,iOS,2023-09-07,2023-09-07,true
DEVICE-009403,Feature Phone,PERSON-001589,iOS,2023-09-07,2023-09-07,true
DEVICE-009404,Feature Phone,PERSON-001610,iOS,2023-08-17,2023-08-17,true
DEVICE-009405,Feature Phone,PERSON-001659,Android,2023-08-17,2023-08-17,true
DEVICE-009406,Tablet,PERSON-001659,Android,2023-08-17,2023-08-17,true
DEVICE-009407,Smartphone,PERSON-001474,Android,2023-08-17,2023-08-17,true
DEVICE-009408,Smartphone,PERSON-002618,iOS,2023-08-17,2023-08-17,true
DEVICE-009409,Feature Phone,PERSON-002821,iOS,2023-09-14,2023-09-14,true
DEVICE-009410,Smartphone,PERSON-001558,iOS,2023-09-14,2023-09-14,true
DEVICE-009411,Tablet,PERSON-002900,iOS,2023-09-14,2023-09-14,true
DEVICE-009412,Tablet,PERSON-002900,Android,2023-09-14,2023-09-14,true
DEVICE-009413,Smartphone,PERSON-001610,Android,2023-09-14,2023-09-14,true
DEVICE-009414,Feature Phone,PERSON-001017,Android,2023-09-14,2023-09-14,true
DEVICE-009415,Smartphone,PERSON-000267,Android,2023-09-14,2023-09-14,true
DEVICE-009416,Tablet,PERSON-000792,Android,2023-09-14,2023-09-14,true
DEVICE-009417,Feature Phone,PERSON-002060,iOS,2023-09-14,2023-09-14,true
DEVICE-009418,Feature Phone,PERSON-002060,Android,2023-09-14,2023-09-14,true
DEVICE-009419,Feature Phone,PERSON-001757,iOS,2023-09-14,2023-09-14,true
DEVICE-009420,Feature Phone,PERSON-001210,Android,2023-12-23,2023-12-23,true
DEVICE-009421,Feature Phone,PERSON-000146,iOS,2023-12-23,2023-12-23,true
DEVICE-009422,Smartphone,PERSON-001558,Android,2023-12-23,2023-12-23,true
DEVICE-009423,Tablet,PERSON-000351,Android,2023-12-23,2023-12-23,true
DEVICE-009424,Smartphone,PERSON-002750,iOS,2023-12-23,2023-12-23,true
DEVICE-009425,Smartphone,PERSON-001041,iOS,2023-12-23,2023-12-23,true
DEVICE-009426,Smartphone,PERSON-001589,Android,2023-12-23,2023-12-23,true
DEVICE-009427,Tablet,PERSON-001670,Android,2023-12-23,2023-12-23,true
DEVICE-009428,Tablet,PERSON-001670,iOS,2023-12-23,2023-12-23,true
DEVICE-009429,Tablet,PERSON-000455,iOS,2023-12-23,2023-12-23,true
DEVICE-009430,Smartphone,PERSON-002835,Android,2023-10-27,2023-10-27,true
DEVICE-009431,Smartphone,PERSON-002675,iOS,2023-10-27,2023-10-27,true
DEVICE-009432,Feature Phone,PERSON-002450,Android,2023-10-27,2023-10-27,true
DEVICE-009433,Feature Phone,PERSON-002450,Android,2023-10-27,2023-10-27,true
DEVICE-009434,Feature Phone,PERSON-002998,iOS,2023-10-27,2023-10-27,true
DEVICE-009435,Smartphone,PERSON-001664,Android,2023-11-14,2023-11-14,true
DEVICE-009436,Feature Phone,PERSON-002675,iOS,2023-11-14,2023-11-14,true
DEVICE-009437,Feature Phone,PERSON-001343,Android,2023-11-14,2023-11-14,true
DEVICE-009438,Feature Phone,PERSON-001343,Android,2023-11-14,2023-11-14,true
DEVICE-009439,Tablet,PERSON-000948,iOS,2023-11-14,2023-11-14,true
DEVICE-009440,Tablet,PERSON-000576,iOS,2023-11-14,2023-11-14,true
DEVICE-009441,Smartphone,PERSON-002757,Android,2023-11-14,2023-11-14,true
DEVICE-009442,Feature Phone,PERSON-000904,iOS,2023-11-14,2023-11-14,true
DEVICE-009443,Smartphone,PERSON-000106,Android,2023-11-14,2023-11-14,true
DEVICE-009444,Smartphone,PERSON-000697,iOS,2023-11-14,2023-11-14,true
DEVICE-009445,Smartphone,PERSON-000230,Android,2023-11-14,2023-11-14,true
DEVICE-009446,Smartphone,PERSON-001334,iOS,2023-01-09,2023-01-09,true
DEVICE-009447,Smartphone,PERSON-001334,Android,2023-01-09,2023-01-09,true
DEVICE-009448,Tablet,PERSON-000825,Android,2023-01-09,2023-01-09,true
DEVICE-009449,Feature Phone,PERSON-001780,Android,2023-01-09,2023-01-09,true
DEVICE-009450,Feature Phone,PERSON-000943,iOS,2023-01-09,2023-01-09,true
DEVICE-009451,Feature Phone,PERSON-000943,iOS,2023-01-09,2023-01-09,true
DEVICE-009452,Tablet,PERSON-001747,iOS,2023-01-09,2023-01-09,true
DEVICE-009453,Tablet,PERSON-002846,iOS,2023-01-09,2023-01-09,true
DEVICE-009454,Feature Phone,PERSON-002408,iOS,2023-01-09,2023-01-09,true
DEVICE-009455,Tablet,PERSON-002408,Android,2023-01-09,2023-01-09,true
DEVICE-009456,Feature Phone,PERSON-001578,Android,2023-01-09,2023-01-09,true
DEVICE-009457,Tablet,PERSON-002737,Android,2023-02-04,2023-02-04,true
DEVICE-009458,Feature Phone,PERSON-000042,Android,2023-02-04,2023-02-04,true
DEVICE-009459,Tablet,PERSON-000473,Android,2023-02-04,2023-02-04,true
DEVICE-009460,Tablet,PERSON-002068,Android,2023-02-04,2023-02-04,true
DEVICE-009461,Tablet,PERSON-000165,iOS,2023-02-04,2023-02-04,true
DEVICE-009462,Smartphone,PERSON-000275,iOS,2023-02-04,2023-02-04,true
DEVICE-009463,Feature Phone,PERSON-000032,iOS,2023-02-04,2023-02-04,true
DEVICE-009464,Smartphone,PERSON-002986,Android,2023-12-21,2023-12-21,true
DEVICE-009465,Smartphone,PERSON-002759,Android,2023-12-21,2023-12-21,true
DEVICE-009466,Smartphone,PERSON-001071,Android,2023-12-21,2023-12-21,true
DEVICE-009467,Feature Phone,PERSON-000613,iOS,2023-12-21,2023-12-21,true
DEVICE-009468,Feature Phone,PERSON-002068,iOS,2023-12-21,2023-12-21,true
DEVICE-009469,Feature Phone,PERSON-002068,Android,2023-12-21,2023-12-21,true
DEVICE-009470,Smartphone,PERSON-001578,iOS,2023-12-21,2023-12-21,true
DEVICE-009471,Tablet,PERSON-001757,Android,2023-12-21,2023-12-21,true
DEVICE-009472,Feature Phone,PERSON-001757,iOS,2023-12-21,2023-12-21,true
DEVICE-009473,Feature Phone,PERSON-000906,Android,2023-10-06,2023-10-06,true
DEVICE-009474,Feature Phone,PERSON-000047,Android,2023-10-06,2023-10-06,true
DEVICE-009475,Smartphone,PERSON-002938,iOS,2023-10-06,2023-10-06,true
DEVICE-009476,Feature Phone,PERSON-000279,iOS,2023-10-06,2023-10-06,true
DEVICE-009477,Smartphone,PERSON-000217,Android,2023-10-06,2023-10-06,true
DEVICE-009478,Smartphone,PERSON-002223,iOS,2023-10-06,2023-10-06,true
DEVICE-009479,Tablet,PERSON-001642,Android,2023-10-06,2023-10-06,true
DEVICE-009480,Tablet,PERSON-001642,Android,2023-10-06,2023-10-06,true
DEVICE-009481,Feature Phone,PERSON-002020,iOS,2023-03-05,2023-03-05,true
DEVICE-009482,Feature Phone,PERSON-002279,iOS,2023-03-05,2023-03-05,true
DEVICE-009483,Smartphone,PERSON-000120,Android,2023-03-05,2023-03-05,true
DEVICE-009484,Feature Phone,PERSON-000120,iOS,2023-03-05,2023-03-05,true
DEVICE-009485,Tablet,PERSON-001540,iOS,2023-03-05,2023-03-05,true
DEVICE-009486,Smartphone,PERSON-001540,iOS,2023-03-05,2023-03-05,true
DEVICE-009487,Smartphone,PERSON-000863,Android,2023-03-05,2023-03-05,true
DEVICE-009488,Tablet,PERSON-001664,Android,2023-02-23,2023-02-23,true
