evidence_id,case_id,evidence_type,source,collected_at,location_id,related_person_id,related_vehicle_id,related_device_id,description,reliability,integrity_sha256,synthetic_flag
EVID-006768,CASE-000970,CCTV,Synthetic Source,2023-06-20T02:31:00,LOC-002935,PERSON-001474,VEH-001517,DEVICE-009249,Synthetic evidence record,0.72,3f22e1d3e26ce2a16565c39b5430dba2fc23de9c8065b43f6efbf6903bfa6bbf,true
EVID-006769,CASE-000970,PHYSICAL,Synthetic Source,2023-06-20T02:31:00,LOC-002937,PERSON-001558,VEH-002859,DEVICE-004878,Synthetic evidence record,0.71,088af2ad73bd36fbb68266b73958f506916bda6bb87e8adc366c27d95b77590d,true
EVID-006770,CASE-000970,PHYSICAL,Synthetic Source,2023-06-20T02:31:00,LOC-002937,PERSON-000440,VEH-003582,DEVICE-006601,Synthetic evidence record,0.83,44c6a822c276953b09c818287798309296dac9ae44994a242aba43e3de031e9a,true
EVID-006771,CASE-000971,SURVEILLANCE,Synthetic Source,2023-02-16T01:45:00,LOC-002940,PERSON-001210,VEH-000510,DEVICE-005370,Synthetic evidence record,0.61,ed61ab3ebe7137e2dd6c5a4eaf12dc57cb8104e2af815969904687fd7a68cb56,true
EVID-006772,CASE-000971,DIGITAL,Synthetic Source,2023-02-16T01:45:00,LOC-002939,PERSON-001210,VEH-003020,DEVICE-005711,Synthetic evidence record,0.85,b6253f8948a2102974fe998ce28c42c0184b712c909b9afbc7fd8c75d9a3557c,true
EVID-006773,CASE-000971,FINANCIAL,Synthetic Source,2023-02-16T01:45:00,LOC-002939,PERSON-001210,VEH-001901,DEVICE-000930,Synthetic evidence record,0.97,c4817ae963381f91b8e736f203396797013adff4e3a20d1cc41f6931d2b337dd,true
EVID-006774,CASE-000971,SURVEILLANCE,Synthetic Source,2023-02-16T01:45:00,LOC-002941,PERSON-001558,VEH-002441,DEVICE-007425,Synthetic evidence record,0.81,5d8b64b18b3cc029f82c3a43067c45023c35ebfc008fdeb0f102264ba9a24758,true
EVID-006775,CASE-000971,DOCUMENT,Synthetic Source,2023-02-16T01:45:00,LOC-002941,PERSON-001558,VEH-001869,DEVICE-002534,Synthetic evidence record,0.9,4d19543cff26e956d3608774ee600b749992f7e668eae69767e846fb8f8d6dd7,true
EVID-006776,CASE-000971,FINANCIAL,Synthetic Source,2023-02-16T01:45:00,LOC-002940,PERSON-000351,VEH-004323,DEVICE-005085,Synthetic evidence record,0.89,06bde26cc57321c4469c32508fc0f410c2fce6cffcdc14e136fb67a1c7c0361e,true
EVID-006777,CASE-000971,PHYSICAL,Synthetic Source,2023-02-16T01:45:00,LOC-002940,PERSON-001210,VEH-003305,DEVICE-005370,Synthetic evidence record,0.78,4682f61adca19fbdb8dfcc1ea57033897a80e142f619a4304e4c9ed83f9d50a9,true
EVID-006778,CASE-000971,PHONE,Synthetic Source,2023-02-16T01:45:00,LOC-002941,PERSON-000146,VEH-000754,DEVICE-003836,Synthetic evidence record,0.98,38d925bedbf6d168f79f7429660fc299ed5f14d8dae55e87069430379257ecba,true
EVID-006779,CASE-000971,FINANCIAL,Synthetic Source,2023-02-16T01:45:00,LOC-002940,PERSON-000146,VEH-001900,DEVICE-002413,Synthetic evidence record,0.82,fc7ed93ad22c958011f4a33c2032923062ec7bf3f8df23e498d006796efd0bd4,true
EVID-006780,CASE-000972,CCTV,Synthetic Source,2023-12-30T01:26:00,LOC-002942,PERSON-000765,VEH-002596,DEVICE-005974,Synthetic evidence record,0.73,2493bc903620a54e2d530e74f2e61c8a992b433048e942f2498463e9df9b2f57,true
EVID-006781,CASE-000972,FINANCIAL,Synthetic Source,2023-12-30T01:26:00,LOC-002944,PERSON-001543,VEH-000620,DEVICE-003130,Synthetic evidence record,0.74,631ce999cfc202d1f005096d476d0412bb01d2d8972e0fde3955d9945a622eee,true
EVID-006782,CASE-000972,SURVEILLANCE,Synthetic Source,2023-12-30T01:26:00,LOC-002944,PERSON-002999,VEH-004466,DEVICE-002078,Synthetic evidence record,0.61,3f3988ade42481aa51643eea4e4125702202ea4fbacc33e6098167f5858d20f4,true
EVID-006783,CASE-000972,CCTV,Synthetic Source,2023-12-30T01:26:00,LOC-002942,PERSON-000120,VEH-000783,DEVICE-005299,Synthetic evidence record,0.64,95a41504525240943a3cb88be4df2d5c3713387c20747b40e8af59dbbb2d1f5b,true
EVID-006784,CASE-000972,FINANCIAL,Synthetic Source,2023-12-30T01:26:00,LOC-002943,PERSON-001543,VEH-002981,DEVICE-008545,Synthetic evidence record,0.6,27ef09074068ca39a5866aaed4a195f6aac0026e6a1dd635eb35d1283fae68a0,true
EVID-006785,CASE-000972,FINANCIAL,Synthetic Source,2023-12-30T01:26:00,LOC-002943,PERSON-000538,VEH-003278,DEVICE-003944,Synthetic evidence record,0.98,b104c017eb106232cf305f0177a7ecfddc19c8c2b57a9ff9b4fbfa4c253040cf,true
EVID-006786,CASE-000972,SURVEILLANCE,Synthetic Source,2023-12-30T01:26:00,LOC-002944,PERSON-001544,VEH-003596,DEVICE-007219,Synthetic evidence record,0.94,200dd7f7a45473fe3f16cc1135d459cf10907eb1e4cc93b6a98df8fdc770cf80,true
EVID-006787,CASE-000972,PHONE,Synthetic Source,2023-12-30T01:26:00,LOC-002943,PERSON-000765,VEH-000622,DEVICE-001288,Synthetic evidence record,0.78,3193fccda392341de47b254f9072afc199b2997e8a81c91b5c3681c583a83091,true
EVID-006788,CASE-000973,CCTV,Synthetic Source,2023-05-23T19:23:00,LOC-002946,PERSON-001861,VEH-003196,DEVICE-007993,Synthetic evidence record,0.94,798677ad63ef8c65b667d47bc482ddb548e40fd925ad19e9fc3c9433cbcc41f1,true
EVID-006789,CASE-000973,DIGITAL,Synthetic Source,2023-05-23T19:23:00,LOC-002946,PERSON-000584,VEH-003434,DEVICE-001311,Synthetic evidence record,0.77,f5f24abc1e76a6e8ce315c43ad44836e6aa651f8777833491edfef5e65c79d6b,true
EVID-006790,CASE-000973,SURVEILLANCE,Synthetic Source,2023-05-23T19:23:00,LOC-002948,PERSON-001043,VEH-000999,DEVICE-002613,Synthetic evidence record,0.67,50f52e3e3bc37f176d72121263a3a62a118e5f35ec7ea439c0b7303b22867518,true
EVID-006791,CASE-000973,DIGITAL,Synthetic Source,2023-05-23T19:23:00,LOC-002948,PERSON-000584,VEH-002779,DEVICE-000508,Synthetic evidence record,0.67,99f11795680b07c069ba00462b9ff27fe5c01ad7f3e50080e03a515c48726cd4,true
EVID-006792,CASE-000973,SURVEILLANCE,Synthetic Source,2023-05-23T19:23:00,LOC-002945,PERSON-001861,VEH-002309,DEVICE-002620,Synthetic evidence record,0.7,33bdf5c3c95369fd04d7ec414986639da310dbe12271392cfabbf77fccc898d4,true
EVID-006793,CASE-000974,PHONE,Synthetic Source,2023-06-22T19:42:00,LOC-002949,PERSON-001610,VEH-003222,DEVICE-003003,Synthetic evidence record,0.8,af3dd79b8c50050b3450e3b043e5946ac6f503317932b2f6c7e598e2131100e6,true
EVID-006794,CASE-000974,PHYSICAL,Synthetic Source,2023-06-22T19:42:00,LOC-002952,PERSON-001558,VEH-002346,DEVICE-007305,Synthetic evidence record,0.87,a3e386777d41135ec0eab18dafe240d841fb493d6f11a3323f515daa16beb415,true
EVID-006795,CASE-000974,FINANCIAL,Synthetic Source,2023-06-22T19:42:00,LOC-002952,PERSON-000792,VEH-002621,DEVICE-000086,Synthetic evidence record,0.8,bdffafd6ca4db550fa3b653b1f5528fbf5de6ea35760c12308e59fea8607ac25,true
EVID-006796,CASE-000974,PHONE,Synthetic Source,2023-06-22T19:42:00,LOC-002949,PERSON-002060,VEH-002227,DEVICE-004575,Synthetic evidence record,0.96,1111b71ebe8c8978f0d218906f294f8a2def8ecd8e8bf00dc5c6e5b8c26e97ff,true
EVID-006797,CASE-000974,CCTV,Synthetic Source,2023-06-22T19:42:00,LOC-002949,PERSON-000180,VEH-003580,DEVICE-007068,Synthetic evidence record,0.69,0cc3d0adc4a71f60e6620dd87c0bd5158ff99980e9f952fac892591bc497b61d,true
EVID-006798,CASE-000974,PHYSICAL,Synthetic Source,2023-06-22T19:42:00,LOC-002952,PERSON-001115,VEH-001068,DEVICE-000256,Synthetic evidence record,0.67,924214f37fe3296f630de48f4258d9b567ead68aff963423dd65400db2372b0e,true
EVID-006799,CASE-000974,DOCUMENT,Synthetic Source,2023-06-22T19:42:00,LOC-002951,PERSON-000440,VEH-003675,DEVICE-001966,Synthetic evidence record,0.9,b8efd9fe5debf7820297ebd85b7d890681b0730adfcf71fdcbaa26438c3fe555,true
EVID-006800,CASE-000974,DIGITAL,Synthetic Source,2023-06-22T19:42:00,LOC-002950,PERSON-002990,VEH-002565,DEVICE-009285,Synthetic evidence record,0.88,f06f1f2a8d151339e234234a380da05d7a67dd52e0cb85728ebde19d73139574,true
EVID-006801,CASE-000974,DOCUMENT,Synthetic Source,2023-06-22T19:42:00,LOC-002950,PERSON-001558,VEH-001869,DEVICE-004867,Synthetic evidence record,0.99,4db5b74762609394310b6482b03baa91aeda360ba2d566bb44c8e29370584a28,true
EVID-006802,CASE-000975,FINANCIAL,Synthetic Source,2023-01-19T15:42:00,LOC-002954,PERSON-002277,VEH-002230,DEVICE-004551,Synthetic evidence record,0.97,8ccf1c12ed2fccd26b023cd0a8461e69876a32543cb0e154ac89c5f0df3dba25,true
EVID-006803,CASE-000975,FINANCIAL,Synthetic Source,2023-01-19T15:42:00,LOC-002954,PERSON-002900,VEH-001510,DEVICE-000254,Synthetic evidence record,0.61,7e80152735aa851ca9006933f7bc80d177453cb1abfa23e7a2d4103550ef9d3d,true
EVID-006804,CASE-000975,CCTV,Synthetic Source,2023-01-19T15:42:00,LOC-002953,PERSON-002277,VEH-000129,DEVICE-005206,Synthetic evidence record,0.78,223b985dd3cde20dcd74a13eea937c2f2eb8e163b57cad7f7f0cdd72ce094e7d,true
EVID-006805,CASE-000975,PHONE,Synthetic Source,2023-01-19T15:42:00,LOC-002954,PERSON-000341,VEH-004588,DEVICE-006231,Synthetic evidence record,0.99,ec8f09518e4f0cdcfead568fb040101bc9256a2a25dd3ccd59620422819fe208,true
EVID-006806,CASE-000975,CCTV,Synthetic Source,2023-01-19T15:42:00,LOC-002953,PERSON-001066,VEH-002061,DEVICE-003600,Synthetic evidence record,0.96,8d16ef27c1d663ebfb5c5034b06887ff11bd8d70ec5072d4c5e5685082a91553,true
EVID-006807,CASE-000975,PHYSICAL,Synthetic Source,2023-01-19T15:42:00,LOC-002954,PERSON-001066,VEH-002500,DEVICE-003675,Synthetic evidence record,0.61,1db641d4194693bd0c2c06abad891d93c9adcce833af2e0c76b2ed694d492565,true
EVID-006808,CASE-000975,FINANCIAL,Synthetic Source,2023-01-19T15:42:00,LOC-002954,PERSON-001066,VEH-003594,DEVICE-000999,Synthetic evidence record,0.78,1a82e38047778cc3e4271bfb1647add8ccb9695c62ede1b8d1411b2923838919,true
EVID-006809,CASE-000976,SURVEILLANCE,Synthetic Source,2023-09-28T18:16:00,LOC-002957,PERSON-001397,VEH-000237,DEVICE-003975,Synthetic evidence record,0.83,ffafebd7a085082600645b546ea6dc58d71ce5f93f5ef1407c04dfa04dcc6158,true
EVID-006810,CASE-000976,CCTV,Synthetic Source,2023-09-28T18:16:00,LOC-002957,PERSON-002275,VEH-001020,DEVICE-000439,Synthetic evidence record,0.94,428ba56f8fe88765dc42d56cd252ee8ca88456c7c930b585f205160340a82397,true
EVID-006811,CASE-000976,PHYSICAL,Synthetic Source,2023-09-28T18:16:00,LOC-002955,PERSON-001668,VEH-004376,DEVICE-009307,Synthetic evidence record,0.94,2fa8c17e3c66219911855f61fada3b39d0356790504a7f4eaa6a61bc82c6c816,true
EVID-006812,CASE-000976,FINANCIAL,Synthetic Source,2023-09-28T18:16:00,LOC-002957,PERSON-001668,VEH-000236,DEVICE-003970,Synthetic evidence record,0.97,a588508aae26f41cda7fcfb50ed46a860a2221dfa7f81fa1cb73124d30d4f7a5,true
EVID-006813,CASE-000976,FINANCIAL,Synthetic Source,2023-09-28T18:16:00,LOC-002956,PERSON-000979,VEH-001963,DEVICE-000556,Synthetic evidence record,0.65,b759a56ee679c8ed8ca15c57605d9568b63b2004a98f1b771c212b012b3b2f82,true
EVID-006814,CASE-000976,DOCUMENT,Synthetic Source,2023-09-28T18:16:00,LOC-002955,PERSON-001397,VEH-002951,DEVICE-003100,Synthetic evidence record,0.94,0ba387b0f513972a408470f5557453e861a0762a41a23b7313260df1d2d493bc,true
EVID-006815,CASE-000976,PHYSICAL,Synthetic Source,2023-09-28T18:16:00,LOC-002956,PERSON-000979,VEH-000564,DEVICE-006030,Synthetic evidence record,0.93,7291f24a5943b70f95310e326e0863d229e3c9fc847b4a8903c33c0a0152af81,true
EVID-006816,CASE-000976,PHYSICAL,Synthetic Source,2023-09-28T18:16:00,LOC-002956,PERSON-002900,VEH-003726,DEVICE-008681,Synthetic evidence record,0.84,5637fc5a85a4019c304e660edd0260f174fc9683e9861b28e881f2b78735e720,true
EVID-006817,CASE-000976,FINANCIAL,Synthetic Source,2023-09-28T18:16:00,LOC-002956,PERSON-002900,VEH-000055,DEVICE-004571,Synthetic evidence record,0.74,34122c73c2f8dbc9f678bffb59eb9302c8604dcc91e9c513642de316801c3c31,true
EVID-006818,CASE-000977,CCTV,Synthetic Source,2023-11-23T04:26:00,LOC-002960,PERSON-002873,VEH-004535,DEVICE-009182,Synthetic evidence record,0.83,d735243f3ac67f0d20edcc49efeea2e685e72ba5f1f8d4591d1c5248c285e2e8,true
EVID-006819,CASE-000977,PHONE,Synthetic Source,2023-11-23T04:26:00,LOC-002958,PERSON-000863,VEH-000732,DEVICE-007485,Synthetic evidence record,0.77,2a820fe9b4a0fa19a95d9f7541b6ebb941cdc62054e19ed77052b920a346df8e,true
EVID-006820,CASE-000977,SURVEILLANCE,Synthetic Source,2023-11-23T04:26:00,LOC-002961,PERSON-002020,VEH-002413,DEVICE-006087,Synthetic evidence record,0.98,abaa0b8465abd01e3b123b280f8ba8bd9244364e3e2f50b921f8d08946eb8a44,true
EVID-006821,CASE-000977,DIGITAL,Synthetic Source,2023-11-23T04:26:00,LOC-002958,PERSON-002999,VEH-001742,DEVICE-006016,Synthetic evidence record,0.92,2ba9747ba0a8e5c6d1f85ff839892088e33c27ab724dd4131605b80ccb340968,true
EVID-006822,CASE-000977,DOCUMENT,Synthetic Source,2023-11-23T04:26:00,LOC-002961,PERSON-002517,VEH-004573,DEVICE-008434,Synthetic evidence record,0.72,b0801c04cba03b17961a8274d190af38dc6957849139b98f65977d554c3ba651,true
EVID-006823,CASE-000977,SURVEILLANCE,Synthetic Source,2023-11-23T04:26:00,LOC-002960,PERSON-002020,VEH-000115,DEVICE-007362,Synthetic evidence record,0.81,71e8104b9ac1385f32d646510c42114dbb34bde03041e05f2f6e3b44169dcd69,true
EVID-006824,CASE-000977,SURVEILLANCE,Synthetic Source,2023-11-23T04:26:00,LOC-002959,PERSON-001544,VEH-003596,DEVICE-005978,Synthetic evidence record,0.94,e75e0b6e84a273605de31b35ec9b2236514e9fc87e830c5b8535f5e6f4a2a023,true
EVID-006825,CASE-000977,PHONE,Synthetic Source,2023-11-23T04:26:00,LOC-002961,PERSON-002517,VEH-003964,DEVICE-007361,Synthetic evidence record,0.69,aa5b8b1bd6d36661f83a8330c6ca5f550fe66c335d90140ef95db6e5de76c427,true
EVID-006826,CASE-000978,PHONE,Synthetic Source,2023-02-22T14:27:00,LOC-002962,PERSON-000898,VEH-003236,DEVICE-006637,Synthetic evidence record,0.96,4e7aeaa72a2edd45c390aae03b004ec385ba88277094134877d579f11c28badc,true
EVID-006827,CASE-000978,FINANCIAL,Synthetic Source,2023-02-22T14:27:00,LOC-002964,PERSON-000898,VEH-003805,DEVICE-005257,Synthetic evidence record,0.89,5788ec564ff627652220f79028fe7cd3c8465cd887f509b9daae3785b476a4be,true
EVID-006828,CASE-000978,PHONE,Synthetic Source,2023-02-22T14:27:00,LOC-002963,PERSON-001788,VEH-003508,DEVICE-006635,Synthetic evidence record,0.86,44cd9b910d3d185c81564b024f81fd67bce480ef5b5f26cb754c7872287dab2b,true
EVID-006829,CASE-000978,DIGITAL,Synthetic Source,2023-02-22T14:27:00,LOC-002965,PERSON-000165,VEH-003355,DEVICE-004832,Synthetic evidence record,0.95,171ac76c94c7844bcaa7b9d5dd06e7c11b3002d00af7b6e2a5d9c36dc7b15e1b,true
EVID-006830,CASE-000978,CCTV,Synthetic Source,2023-02-22T14:27:00,LOC-002964,PERSON-000165,VEH-004069,DEVICE-008360,Synthetic evidence record,0.98,0b34d40c56eab5bf1c623cb9278d04542dde3cbc7cb87509818451dd7171be56,true
EVID-006831,CASE-000979,DOCUMENT,Synthetic Source,2023-05-21T14:44:00,LOC-002967,PERSON-002835,VEH-004358,DEVICE-002652,Synthetic evidence record,0.76,62caf7d5a422c3b17f1020cdf3c8df11b21fd426ed74cdc5fd75098494ea8632,true
EVID-006832,CASE-000979,DOCUMENT,Synthetic Source,2023-05-21T14:44:00,LOC-002967,PERSON-000230,VEH-003864,DEVICE-007741,Synthetic evidence record,0.68,b6d3548f36d66f0eb71cb49decb577737236d3a41a5d6a70b95d8322cedf9048,true
EVID-006833,CASE-000979,PHYSICAL,Synthetic Source,2023-05-21T14:44:00,LOC-002967,PERSON-000676,VEH-003216,DEVICE-006103,Synthetic evidence record,0.73,b6003437b87572e6b20a62e39b07ac60a92a29bb35f72d743d503f5be9efd184,true
EVID-006834,CASE-000979,FINANCIAL,Synthetic Source,2023-05-21T14:44:00,LOC-002967,PERSON-000676,VEH-003458,DEVICE-008348,Synthetic evidence record,0.67,07995e7b77c5679eff166cdcafa7ea4864175ccbecb9ec9fd7fd2cd78f5a9916,true
EVID-006835,CASE-000979,SURVEILLANCE,Synthetic Source,2023-05-21T14:44:00,LOC-002968,PERSON-002835,VEH-003488,DEVICE-006124,Synthetic evidence record,0.83,fb2fa156e61d55344feccc1be8f9a8b2d2bc407261b53f3543eade94cf781c30,true
EVID-006836,CASE-000979,DOCUMENT,Synthetic Source,2023-05-21T14:44:00,LOC-002967,PERSON-002835,VEH-003488,DEVICE-007585,Synthetic evidence record,0.99,997605aa6d33ad0c7a70fc167a61ee40a09269506a03d9d3cc083942da42d147,true
EVID-006837,CASE-000979,PHYSICAL,Synthetic Source,2023-05-21T14:44:00,LOC-002969,PERSON-000676,VEH-003216,DEVICE-000369,Synthetic evidence record,0.83,71f421b29379d21ab584690e7719eba6a132f7356e08cc5262c068bed3b5da90,true
EVID-006838,CASE-000979,PHONE,Synthetic Source,2023-05-21T14:44:00,LOC-002969,PERSON-000676,VEH-004602,DEVICE-006103,Synthetic evidence record,0.98,cafc30d56234fb0de720501766deeed0381d0056187d1623083f4ffe123f91a6,true
EVID-006839,CASE-000980,DIGITAL,Synthetic Source,2023-11-26T05:20:00,LOC-002971,PERSON-001041,VEH-000173,DEVICE-000238,Synthetic evidence record,0.76,dd1c82d8e12c4dc17d81fbb1d4d9ce87a65749a557faf37045bb2a2fac0e5ff4,true
EVID-006840,CASE-000980,PHONE,Synthetic Source,2023-11-26T05:20:00,LOC-002972,PERSON-001589,VEH-003612,DEVICE-002357,Synthetic evidence record,0.67,27f2bad98eae12c7d6a746ec4233a745f0737b0b1bae1d1e4f7b5a839c680bcf,true
EVID-006841,CASE-000980,CCTV,Synthetic Source,2023-11-26T05:20:00,LOC-002972,PERSON-001589,VEH-000448,DEVICE-004501,Synthetic evidence record,0.9,f794794211727075c500e314ff20f1c45672b2b8c4865e21120e87061c17bd97,true
EVID-006842,CASE-000980,CCTV,Synthetic Source,2023-11-26T05:20:00,LOC-002970,PERSON-001558,VEH-001258,DEVICE-000199,Synthetic evidence record,0.7,ec3d754e2e2ec8c065b66ed46b494c2e13b2079ea10363eb6c903bff070dda98,true
EVID-006843,CASE-000980,DOCUMENT,Synthetic Source,2023-11-26T05:20:00,LOC-002971,PERSON-001589,VEH-004327,DEVICE-003018,Synthetic evidence record,0.72,47bf642b208b92c0b7aa3e7a606933f17a151b74164f092b3952c0b8d78601a0,true
EVID-006844,CASE-000980,DOCUMENT,Synthetic Source,2023-11-26T05:20:00,LOC-002971,PERSON-000351,VEH-000779,DEVICE-005220,Synthetic evidence record,0.63,f3fffcc9c7b6a5fe80b9579dd8bc3fec6ff2752544e778ce4f8460634b272464,true
EVID-006845,CASE-000981,PHONE,Synthetic Source,2023-12-07T21:26:00,LOC-002974,PERSON-002965,VEH-001607,DEVICE-001793,Synthetic evidence record,0.81,2a0e5148418e6bc1b4caf6d6fc68262f7ad6ce2cde2760b2f736bee313e8ad46,true
EVID-006846,CASE-000981,DOCUMENT,Synthetic Source,2023-12-07T21:26:00,LOC-002973,PERSON-001803,VEH-000012,DEVICE-002994,Synthetic evidence record,0.85,e5ffad1a9ae2734f781a99acdccb1b5187a8d4b8167da1a2e5e35ad9429555b3,true
EVID-006847,CASE-000981,FINANCIAL,Synthetic Source,2023-12-07T21:26:00,LOC-002973,PERSON-001803,VEH-000519,DEVICE-006135,Synthetic evidence record,0.74,2c2511f49d9947b46ce7f96174c9d499d3bff89af297a14b647ff707fd014391,true
EVID-006848,CASE-000981,PHYSICAL,Synthetic Source,2023-12-07T21:26:00,LOC-002973,PERSON-001701,VEH-003001,DEVICE-004764,Synthetic evidence record,0.87,58dad9de535490c0205d470674c0b5485ca823de0e8726c23eb43d875f74b6dc,true
EVID-006849,CASE-000981,SURVEILLANCE,Synthetic Source,2023-12-07T21:26:00,LOC-002974,PERSON-001152,VEH-004610,DEVICE-003400,Synthetic evidence record,0.98,2827e7f35967d8204524b3ab66c79162ae0f77c6cb1559c6273363949e689561,true
EVID-006850,CASE-000981,SURVEILLANCE,Synthetic Source,2023-12-07T21:26:00,LOC-002973,PERSON-002965,VEH-000520,DEVICE-001709,Synthetic evidence record,0.85,fca99d2af9c7c615f16b395a17b4fac4d123e79b2a90d9e0163ada9dbc93fb6b,true
EVID-006851,CASE-000981,FINANCIAL,Synthetic Source,2023-12-07T21:26:00,LOC-002974,PERSON-000717,VEH-003778,DEVICE-004150,Synthetic evidence record,0.73,aa1f33dcd8d9568708663b4a7f7bddc2eebff72ffbcc1130c321adf9ffa53f8f,true
EVID-006852,CASE-000981,DOCUMENT,Synthetic Source,2023-12-07T21:26:00,LOC-002974,PERSON-000846,VEH-001786,DEVICE-008471,Synthetic evidence record,0.78,d51027d46ce7ed234f00960c06fbbb019dccba21b55aefdb1aa339a10d540d66,true
EVID-006853,CASE-000981,SURVEILLANCE,Synthetic Source,2023-12-07T21:26:00,LOC-002974,PERSON-001492,VEH-001349,DEVICE-002717,Synthetic evidence record,0.95,3ddd964fd57494ad1e3dc40f45ae2f98044f64d73a1dcc1458de1603cbbdd791,true
EVID-006854,CASE-000982,FINANCIAL,Synthetic Source,2023-06-14T10:27:00,LOC-002976,PERSON-000032,VEH-000050,DEVICE-004182,Synthetic evidence record,0.84,0c86bc3fcfdc11a79383143ab58913fd359b8cc8baebcd8b122d26b6fe4d770f,true
EVID-006855,CASE-000982,SURVEILLANCE,Synthetic Source,2023-06-14T10:27:00,LOC-002976,PERSON-000499,VEH-000811,DEVICE-008829,Synthetic evidence record,0.93,2cbc439e85e5e583bf94e2b6a5ce926e06e3ddee0072b191cedcbd8d5a933a00,true
EVID-006856,CASE-000982,DOCUMENT,Synthetic Source,2023-06-14T10:27:00,LOC-002975,PERSON-000042,VEH-003624,DEVICE-005250,Synthetic evidence record,0.6,df0c625fcf3f35b72b536f2220227972dc7625ec3577c7bf3aac4e73a49bc778,true
EVID-006857,CASE-000982,CCTV,Synthetic Source,2023-06-14T10:27:00,LOC-002977,PERSON-000473,VEH-003768,DEVICE-005441,Synthetic evidence record,0.74,23ee31097ba1d55cf8f061dc57be3456f73e028005444016cbb550bbd9458b39,true
EVID-006858,CASE-000982,DOCUMENT,Synthetic Source,2023-06-14T10:27:00,LOC-002975,PERSON-000042,VEH-004089,DEVICE-000070,Synthetic evidence record,0.63,7f7259e5ce4d487746620e2e5c8a7bec47f605c9b33d99e9411c4b3e097df1b5,true
EVID-006859,CASE-000982,DIGITAL,Synthetic Source,2023-06-14T10:27:00,LOC-002975,PERSON-000499,VEH-000482,DEVICE-005073,Synthetic evidence record,0.85,71b833d19057f1ef3527327939866f102d690ffe0067059255dedc917d6dc701,true
EVID-006860,CASE-000982,DIGITAL,Synthetic Source,2023-06-14T10:27:00,LOC-002975,PERSON-000499,VEH-000482,DEVICE-000131,Synthetic evidence record,0.98,4b6d55560269fbd0852649429c8d1352b66bcc6ffc7b08630a5c1b905fc03409,true
EVID-006861,CASE-000982,CCTV,Synthetic Source,2023-06-14T10:27:00,LOC-002977,PERSON-000032,VEH-002202,DEVICE-003860,Synthetic evidence record,0.7,db5b0a834de93f02f4140d6cc20bdfad48554f5f145e5c10f7177f3b823a672e,true
EVID-006862,CASE-000982,CCTV,Synthetic Source,2023-06-14T10:27:00,LOC-002977,PERSON-000042,VEH-001439,DEVICE-002261,Synthetic evidence record,0.66,1175b7254f0f4170ec17b582e69db4d2d128a114632a527189873e75ed209512,true
EVID-006863,CASE-000983,PHONE,Synthetic Source,2023-06-22T06:23:00,LOC-002979,PERSON-001589,VEH-003627,DEVICE-000297,Synthetic evidence record,0.62,2ffddbae50cce375b80b4823a6d3963a8fed320f614aff15cd152b39a7318f86,true
EVID-006864,CASE-000983,DOCUMENT,Synthetic Source,2023-06-22T06:23:00,LOC-002981,PERSON-000042,VEH-003624,DEVICE-001555,Synthetic evidence record,0.71,3a1e6d7f5cada04580ba17310741daf260d87efd4b6fe6dabce5b488b24ff7c1,true
EVID-006865,CASE-000983,DIGITAL,Synthetic Source,2023-06-22T06:23:00,LOC-002980,PERSON-001589,VEH-000275,DEVICE-004789,Synthetic evidence record,0.61,e0671bb57c18bd2592e29984a83d05c3886086b78a5dc8803d4f739757bf1660,true
EVID-006866,CASE-000983,PHONE,Synthetic Source,2023-06-22T06:23:00,LOC-002978,PERSON-000042,VEH-004068,DEVICE-003211,Synthetic evidence record,0.6,bef1520528c7a10863992f7b44efa786903e4c5446f40fa01dbf3bd8e885a2e5,true
EVID-006867,CASE-000983,PHONE,Synthetic Source,2023-06-22T06:23:00,LOC-002978,PERSON-002574,VEH-002033,DEVICE-007995,Synthetic evidence record,0.65,6e3e367b17b04b3b17bdaa15379f2dddfbabc1326d3731d8139f70b2c97767ff,true
