account_id,person_id,institution_type,account_type,masked_identifier,opened_date,status,synthetic_flag
ACCT-011360,PERSON-002353,Synthetic Bank C,Digital Wallet,SYN-XXXX-11360,2022-08-03,Dormant,true
ACCT-011361,PERSON-002354,Synthetic Bank A,Digital Wallet,SYN-XXXX-11361,2022-06-04,Dormant,true
ACCT-011362,PERSON-002355,Synthetic Bank B,Current,SYN-XXXX-11362,2022-09-29,Active,true
ACCT-011363,PERSON-002356,Synthetic Bank B,Digital Wallet,SYN-XXXX-11363,2023-04-22,Active,true
ACCT-011364,PERSON-002357,Synthetic Bank B,Current,SYN-XXXX-11364,2023-01-02,Active,true
ACCT-011365,PERSON-002358,Synthetic Digital Bank,Current,SYN-XXXX-11365,2022-09-08,Dormant,true
ACCT-011366,PERSON-002359,Synthetic Cooperative Bank,Savings,SYN-XXXX-11366,2022-08-21,Dormant,true
ACCT-011367,PERSON-002360,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11367,2022-08-09,Dormant,true
ACCT-011368,PERSON-002361,Synthetic Bank A,Current,SYN-XXXX-11368,2022-12-11,Active,true
ACCT-011369,PERSON-002362,Synthetic Bank B,Current,SYN-XXXX-11369,2022-04-11,Active,true
ACCT-011370,PERSON-002363,Synthetic Bank B,Savings,SYN-XXXX-11370,2023-09-06,Active,true
ACCT-011371,PERSON-002364,Synthetic Bank A,Current,SYN-XXXX-11371,2023-01-12,Active,true
ACCT-011372,PERSON-002365,Synthetic Bank B,Digital Wallet,SYN-XXXX-11372,2022-05-11,Active,true
ACCT-011373,PERSON-002366,Synthetic Bank A,Savings,SYN-XXXX-11373,2021-10-27,Active,true
ACCT-011374,PERSON-002367,Synthetic Bank C,Savings,SYN-XXXX-11374,2022-10-22,Active,true
ACCT-011375,PERSON-002369,Synthetic Digital Bank,Current,SYN-XXXX-11375,2022-12-10,Active,true
ACCT-011376,PERSON-002370,Synthetic Digital Bank,Savings,SYN-XXXX-11376,2022-08-26,Dormant,true
ACCT-011377,PERSON-002372,Synthetic Digital Bank,Current,SYN-XXXX-11377,2023-08-15,Active,true
ACCT-011378,PERSON-002373,Synthetic Bank A,Digital Wallet,SYN-XXXX-11378,2023-01-03,Active,true
ACCT-011379,PERSON-002374,Synthetic Bank A,Savings,SYN-XXXX-11379,2022-04-26,Dormant,true
ACCT-011380,PERSON-002375,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11380,2022-12-06,Active,true
ACCT-011381,PERSON-002376,Synthetic Cooperative Bank,Savings,SYN-XXXX-11381,2022-03-03,Dormant,true
ACCT-011382,PERSON-002378,Synthetic Bank C,Current,SYN-XXXX-11382,2022-04-25,Dormant,true
ACCT-011383,PERSON-002379,Synthetic Cooperative Bank,Current,SYN-XXXX-11383,2022-12-23,Active,true
ACCT-011384,PERSON-002380,Synthetic Bank B,Current,SYN-XXXX-11384,2021-11-16,Active,true
ACCT-011385,PERSON-002381,Synthetic Digital Bank,Savings,SYN-XXXX-11385,2023-01-17,Dormant,true
ACCT-011386,PERSON-002382,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11386,2021-12-22,Active,true
ACCT-011387,PERSON-002383,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11387,2022-11-21,Active,true
ACCT-011388,PERSON-002384,Synthetic Digital Bank,Savings,SYN-XXXX-11388,2023-06-19,Dormant,true
ACCT-011389,PERSON-002385,Synthetic Digital Bank,Current,SYN-XXXX-11389,2021-10-17,Active,true
ACCT-011390,PERSON-002386,Synthetic Bank C,Savings,SYN-XXXX-11390,2022-12-21,Active,true
ACCT-011391,PERSON-002387,Synthetic Cooperative Bank,Current,SYN-XXXX-11391,2022-09-04,Active,true
ACCT-011392,PERSON-002389,Synthetic Cooperative Bank,Current,SYN-XXXX-11392,2023-06-21,Active,true
ACCT-011393,PERSON-002390,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11393,2022-10-07,Dormant,true
ACCT-011394,PERSON-002391,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11394,2022-10-26,Dormant,true
ACCT-011395,PERSON-002392,Synthetic Digital Bank,Savings,SYN-XXXX-11395,2023-02-02,Active,true
ACCT-011396,PERSON-002394,Synthetic Bank A,Digital Wallet,SYN-XXXX-11396,2022-12-06,Active,true
ACCT-011397,PERSON-002395,Synthetic Bank B,Current,SYN-XXXX-11397,2023-06-12,Dormant,true
ACCT-011398,PERSON-002396,Synthetic Bank C,Digital Wallet,SYN-XXXX-11398,2022-10-15,Dormant,true
ACCT-011399,PERSON-002398,Synthetic Bank B,Current,SYN-XXXX-11399,2022-08-07,Active,true
ACCT-011400,PERSON-002399,Synthetic Digital Bank,Savings,SYN-XXXX-11400,2023-07-10,Active,true
ACCT-011401,PERSON-002400,Synthetic Bank B,Savings,SYN-XXXX-11401,2023-03-16,Dormant,true
ACCT-011402,PERSON-002401,Synthetic Bank C,Current,SYN-XXXX-11402,2022-12-26,Active,true
ACCT-011403,PERSON-002402,Synthetic Cooperative Bank,Savings,SYN-XXXX-11403,2022-10-21,Active,true
ACCT-011404,PERSON-002403,Synthetic Digital Bank,Current,SYN-XXXX-11404,2023-04-04,Active,true
ACCT-011405,PERSON-002404,Synthetic Bank C,Savings,SYN-XXXX-11405,2023-09-23,Active,true
ACCT-011406,PERSON-002405,Synthetic Bank B,Savings,SYN-XXXX-11406,2023-05-20,Active,true
ACCT-011407,PERSON-002406,Synthetic Bank B,Current,SYN-XXXX-11407,2023-10-03,Active,true
ACCT-011408,PERSON-002407,Synthetic Bank C,Digital Wallet,SYN-XXXX-11408,2022-02-07,Active,true
ACCT-011409,PERSON-002409,Synthetic Cooperative Bank,Current,SYN-XXXX-11409,2023-02-27,Dormant,true
ACCT-011410,PERSON-002411,Synthetic Bank B,Digital Wallet,SYN-XXXX-11410,2023-01-01,Active,true
ACCT-011411,PERSON-002412,Synthetic Bank B,Current,SYN-XXXX-11411,2022-06-23,Active,true
ACCT-011412,PERSON-002413,Synthetic Bank A,Digital Wallet,SYN-XXXX-11412,2023-09-21,Active,true
ACCT-011413,PERSON-002414,Synthetic Bank B,Savings,SYN-XXXX-11413,2022-05-20,Active,true
ACCT-011414,PERSON-002415,Synthetic Bank C,Current,SYN-XXXX-11414,2021-12-16,Dormant,true
ACCT-011415,PERSON-002416,Synthetic Bank C,Current,SYN-XXXX-11415,2022-02-08,Active,true
ACCT-011416,PERSON-002419,Synthetic Bank B,Savings,SYN-XXXX-11416,2023-03-27,Dormant,true
ACCT-011417,PERSON-002420,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11417,2022-02-02,Dormant,true
ACCT-011418,PERSON-002421,Synthetic Bank A,Savings,SYN-XXXX-11418,2023-03-17,Active,true
ACCT-011419,PERSON-002422,Synthetic Bank C,Savings,SYN-XXXX-11419,2023-01-02,Dormant,true
ACCT-011420,PERSON-002423,Synthetic Bank C,Digital Wallet,SYN-XXXX-11420,2022-05-29,Active,true
ACCT-011421,PERSON-002424,Synthetic Digital Bank,Current,SYN-XXXX-11421,2022-06-02,Dormant,true
ACCT-011422,PERSON-002425,Synthetic Bank A,Digital Wallet,SYN-XXXX-11422,2022-06-18,Dormant,true
ACCT-011423,PERSON-002426,Synthetic Bank B,Savings,SYN-XXXX-11423,2022-07-31,Active,true
ACCT-011424,PERSON-002427,Synthetic Bank A,Digital Wallet,SYN-XXXX-11424,2022-11-08,Active,true
ACCT-011425,PERSON-002429,Synthetic Bank B,Digital Wallet,SYN-XXXX-11425,2022-07-30,Active,true
ACCT-011426,PERSON-002430,Synthetic Digital Bank,Savings,SYN-XXXX-11426,2022-05-30,Active,true
ACCT-011427,PERSON-002431,Synthetic Bank B,Savings,SYN-XXXX-11427,2022-08-28,Dormant,true
ACCT-011428,PERSON-002432,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11428,2022-01-04,Active,true
ACCT-011429,PERSON-002433,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11429,2022-04-01,Active,true
ACCT-011430,PERSON-002434,Synthetic Bank C,Savings,SYN-XXXX-11430,2022-04-05,Dormant,true
ACCT-011431,PERSON-002435,Synthetic Bank A,Savings,SYN-XXXX-11431,2022-03-23,Active,true
ACCT-011432,PERSON-002436,Synthetic Bank C,Current,SYN-XXXX-11432,2022-05-29,Active,true
ACCT-011433,PERSON-002437,Synthetic Bank B,Current,SYN-XXXX-11433,2023-03-29,Active,true
ACCT-011434,PERSON-002439,Synthetic Digital Bank,Savings,SYN-XXXX-11434,2022-03-06,Dormant,true
ACCT-011435,PERSON-002440,Synthetic Bank B,Digital Wallet,SYN-XXXX-11435,2022-02-04,Dormant,true
ACCT-011436,PERSON-002441,Synthetic Bank C,Savings,SYN-XXXX-11436,2023-06-08,Active,true
ACCT-011437,PERSON-002443,Synthetic Cooperative Bank,Savings,SYN-XXXX-11437,2022-11-25,Active,true
ACCT-011438,PERSON-002445,Synthetic Cooperative Bank,Current,SYN-XXXX-11438,2022-06-15,Active,true
ACCT-011439,PERSON-002446,Synthetic Bank A,Savings,SYN-XXXX-11439,2022-09-22,Active,true
ACCT-011440,PERSON-002447,Synthetic Cooperative Bank,Current,SYN-XXXX-11440,2021-10-29,Dormant,true
ACCT-011441,PERSON-002448,Synthetic Bank C,Digital Wallet,SYN-XXXX-11441,2022-07-15,Active,true
ACCT-011442,PERSON-002451,Synthetic Bank B,Current,SYN-XXXX-11442,2022-04-30,Active,true
ACCT-011443,PERSON-002452,Synthetic Bank B,Current,SYN-XXXX-11443,2022-07-14,Active,true
ACCT-011444,PERSON-002455,Synthetic Bank C,Digital Wallet,SYN-XXXX-11444,2022-03-17,Active,true
ACCT-011445,PERSON-002456,Synthetic Bank B,Digital Wallet,SYN-XXXX-11445,2022-12-17,Active,true
ACCT-011446,PERSON-002458,Synthetic Bank C,Digital Wallet,SYN-XXXX-11446,2023-02-09,Dormant,true
ACCT-011447,PERSON-002459,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11447,2022-11-29,Active,true
ACCT-011448,PERSON-002460,Synthetic Bank B,Current,SYN-XXXX-11448,2022-06-19,Active,true
ACCT-011449,PERSON-002461,Synthetic Cooperative Bank,Current,SYN-XXXX-11449,2023-03-11,Dormant,true
ACCT-011450,PERSON-002462,Synthetic Digital Bank,Current,SYN-XXXX-11450,2023-02-08,Active,true
ACCT-011451,PERSON-002463,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11451,2023-03-04,Active,true
ACCT-011452,PERSON-002464,Synthetic Bank C,Digital Wallet,SYN-XXXX-11452,2023-05-31,Active,true
ACCT-011453,PERSON-002465,Synthetic Bank A,Current,SYN-XXXX-11453,2021-12-28,Dormant,true
ACCT-011454,PERSON-002467,Synthetic Digital Bank,Current,SYN-XXXX-11454,2022-09-07,Dormant,true
ACCT-011455,PERSON-002468,Synthetic Bank C,Digital Wallet,SYN-XXXX-11455,2023-02-25,Active,true
ACCT-011456,PERSON-002469,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11456,2022-01-09,Dormant,true
ACCT-011457,PERSON-002470,Synthetic Bank C,Digital Wallet,SYN-XXXX-11457,2022-08-14,Dormant,true
ACCT-011458,PERSON-002471,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11458,2022-04-27,Dormant,true
ACCT-011459,PERSON-002472,Synthetic Bank A,Current,SYN-XXXX-11459,2022-11-15,Dormant,true
ACCT-011460,PERSON-002473,Synthetic Bank A,Current,SYN-XXXX-11460,2022-12-26,Active,true
ACCT-011461,PERSON-002474,Synthetic Bank B,Current,SYN-XXXX-11461,2022-06-09,Active,true
ACCT-011462,PERSON-002475,Synthetic Bank C,Current,SYN-XXXX-11462,2023-03-15,Active,true
ACCT-011463,PERSON-002476,Synthetic Cooperative Bank,Savings,SYN-XXXX-11463,2021-09-26,Dormant,true
ACCT-011464,PERSON-002477,Synthetic Bank A,Digital Wallet,SYN-XXXX-11464,2023-08-05,Dormant,true
ACCT-011465,PERSON-002478,Synthetic Bank C,Current,SYN-XXXX-11465,2022-10-09,Dormant,true
ACCT-011466,PERSON-002479,Synthetic Bank C,Savings,SYN-XXXX-11466,2022-11-22,Active,true
ACCT-011467,PERSON-002480,Synthetic Bank B,Savings,SYN-XXXX-11467,2023-02-09,Dormant,true
ACCT-011468,PERSON-002482,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11468,2022-10-21,Dormant,true
ACCT-011469,PERSON-002483,Synthetic Bank A,Current,SYN-XXXX-11469,2023-02-15,Active,true
ACCT-011470,PERSON-002484,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11470,2023-03-10,Active,true
ACCT-011471,PERSON-002485,Synthetic Bank A,Digital Wallet,SYN-XXXX-11471,2023-01-08,Dormant,true
ACCT-011472,PERSON-002486,Synthetic Bank A,Digital Wallet,SYN-XXXX-11472,2022-03-23,Active,true
ACCT-011473,PERSON-002487,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11473,2023-03-08,Active,true
ACCT-011474,PERSON-002488,Synthetic Cooperative Bank,Savings,SYN-XXXX-11474,2021-12-20,Active,true
ACCT-011475,PERSON-002489,Synthetic Bank B,Current,SYN-XXXX-11475,2022-09-14,Dormant,true
ACCT-011476,PERSON-002490,Synthetic Bank C,Savings,SYN-XXXX-11476,2023-08-29,Active,true
ACCT-011477,PERSON-002491,Synthetic Bank B,Current,SYN-XXXX-11477,2023-01-31,Active,true
ACCT-011478,PERSON-002492,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11478,2023-07-20,Active,true
ACCT-011479,PERSON-002493,Synthetic Bank C,Digital Wallet,SYN-XXXX-11479,2022-07-12,Active,true
ACCT-011480,PERSON-002494,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11480,2022-09-30,Dormant,true
ACCT-011481,PERSON-002495,Synthetic Bank B,Current,SYN-XXXX-11481,2021-09-15,Active,true
ACCT-011482,PERSON-002496,Synthetic Digital Bank,Savings,SYN-XXXX-11482,2022-04-15,Active,true
ACCT-011483,PERSON-002497,Synthetic Bank A,Digital Wallet,SYN-XXXX-11483,2022-07-06,Dormant,true
ACCT-011484,PERSON-002498,Synthetic Bank B,Digital Wallet,SYN-XXXX-11484,2023-03-06,Active,true
ACCT-011485,PERSON-002500,Synthetic Bank B,Current,SYN-XXXX-11485,2022-12-06,Active,true
ACCT-011486,PERSON-002501,Synthetic Bank A,Savings,SYN-XXXX-11486,2022-11-29,Active,true
ACCT-011487,PERSON-002502,Synthetic Bank B,Digital Wallet,SYN-XXXX-11487,2023-06-25,Active,true
ACCT-011488,PERSON-002503,Synthetic Bank B,Savings,SYN-XXXX-11488,2023-01-09,Dormant,true
ACCT-011489,PERSON-002504,Synthetic Bank A,Current,SYN-XXXX-11489,2022-11-22,Active,true
ACCT-011490,PERSON-002505,Synthetic Bank B,Savings,SYN-XXXX-11490,2022-07-29,Active,true
ACCT-011491,PERSON-002506,Synthetic Bank A,Savings,SYN-XXXX-11491,2022-07-19,Dormant,true
ACCT-011492,PERSON-002508,Synthetic Bank A,Savings,SYN-XXXX-11492,2022-09-10,Active,true
ACCT-011493,PERSON-002509,Synthetic Bank B,Digital Wallet,SYN-XXXX-11493,2022-06-17,Active,true
ACCT-011494,PERSON-002510,Synthetic Bank B,Digital Wallet,SYN-XXXX-11494,2023-02-26,Active,true
ACCT-011495,PERSON-002511,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11495,2022-09-07,Active,true
ACCT-011496,PERSON-002512,Synthetic Bank C,Savings,SYN-XXXX-11496,2022-11-28,Active,true
ACCT-011497,PERSON-002513,Synthetic Bank B,Savings,SYN-XXXX-11497,2022-07-31,Dormant,true
ACCT-011498,PERSON-002514,Synthetic Cooperative Bank,Savings,SYN-XXXX-11498,2023-03-04,Active,true
ACCT-011499,PERSON-002515,Synthetic Bank C,Savings,SYN-XXXX-11499,2023-04-11,Active,true
ACCT-011500,PERSON-002516,Synthetic Bank B,Digital Wallet,SYN-XXXX-11500,2021-10-27,Active,true
ACCT-011501,PERSON-002518,Synthetic Bank B,Digital Wallet,SYN-XXXX-11501,2021-11-02,Dormant,true
ACCT-011502,PERSON-002519,Synthetic Digital Bank,Savings,SYN-XXXX-11502,2023-04-09,Active,true
ACCT-011503,PERSON-002520,Synthetic Bank A,Digital Wallet,SYN-XXXX-11503,2023-04-25,Active,true
ACCT-011504,PERSON-002521,Synthetic Cooperative Bank,Current,SYN-XXXX-11504,2021-12-17,Dormant,true
ACCT-011505,PERSON-002522,Synthetic Bank A,Current,SYN-XXXX-11505,2023-02-28,Active,true
ACCT-011506,PERSON-002523,Synthetic Digital Bank,Current,SYN-XXXX-11506,2021-10-14,Active,true
ACCT-011507,PERSON-002524,Synthetic Digital Bank,Current,SYN-XXXX-11507,2022-09-13,Active,true
ACCT-011508,PERSON-002525,Synthetic Bank A,Digital Wallet,SYN-XXXX-11508,2022-07-07,Dormant,true
ACCT-011509,PERSON-002526,Synthetic Cooperative Bank,Savings,SYN-XXXX-11509,2022-07-03,Active,true
ACCT-011510,PERSON-002527,Synthetic Bank B,Current,SYN-XXXX-11510,2023-01-16,Dormant,true
ACCT-011511,PERSON-002528,Synthetic Bank B,Savings,SYN-XXXX-11511,2023-03-04,Active,true
ACCT-011512,PERSON-002529,Synthetic Bank A,Savings,SYN-XXXX-11512,2021-10-15,Active,true
ACCT-011513,PERSON-002530,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11513,2023-06-25,Active,true
ACCT-011514,PERSON-002531,Synthetic Bank B,Digital Wallet,SYN-XXXX-11514,2022-07-11,Active,true
ACCT-011515,PERSON-002532,Synthetic Digital Bank,Savings,SYN-XXXX-11515,2022-05-02,Active,true
ACCT-011516,PERSON-002533,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11516,2022-11-27,Dormant,true
ACCT-011517,PERSON-002534,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11517,2023-04-10,Dormant,true
ACCT-011518,PERSON-002535,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11518,2022-05-11,Active,true
ACCT-011519,PERSON-002536,Synthetic Bank B,Digital Wallet,SYN-XXXX-11519,2022-09-26,Dormant,true
ACCT-011520,PERSON-002537,Synthetic Bank C,Digital Wallet,SYN-XXXX-11520,2023-04-02,Active,true
ACCT-011521,PERSON-002538,Synthetic Digital Bank,Current,SYN-XXXX-11521,2022-02-26,Active,true
ACCT-011522,PERSON-002539,Synthetic Bank B,Savings,SYN-XXXX-11522,2022-03-09,Dormant,true
ACCT-011523,PERSON-002540,Synthetic Bank A,Current,SYN-XXXX-11523,2022-01-31,Active,true
ACCT-011524,PERSON-002541,Synthetic Bank B,Savings,SYN-XXXX-11524,2022-07-09,Active,true
ACCT-011525,PERSON-002542,Synthetic Digital Bank,Current,SYN-XXXX-11525,2023-04-22,Active,true
ACCT-011526,PERSON-002543,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11526,2021-12-29,Active,true
ACCT-011527,PERSON-002544,Synthetic Bank C,Digital Wallet,SYN-XXXX-11527,2023-08-11,Dormant,true
ACCT-011528,PERSON-002545,Synthetic Digital Bank,Current,SYN-XXXX-11528,2022-11-24,Dormant,true
ACCT-011529,PERSON-002546,Synthetic Cooperative Bank,Current,SYN-XXXX-11529,2022-07-28,Active,true
ACCT-011530,PERSON-002548,Synthetic Bank C,Digital Wallet,SYN-XXXX-11530,2022-11-28,Active,true
ACCT-011531,PERSON-002549,Synthetic Cooperative Bank,Savings,SYN-XXXX-11531,2023-02-06,Dormant,true
ACCT-011532,PERSON-002550,Synthetic Bank C,Current,SYN-XXXX-11532,2022-01-19,Active,true
ACCT-011533,PERSON-002551,Synthetic Bank A,Digital Wallet,SYN-XXXX-11533,2023-03-24,Active,true
ACCT-011534,PERSON-002552,Synthetic Digital Bank,Current,SYN-XXXX-11534,2022-12-22,Active,true
ACCT-011535,PERSON-002553,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11535,2023-04-12,Dormant,true
ACCT-011536,PERSON-002554,Synthetic Bank C,Current,SYN-XXXX-11536,2023-04-03,Active,true
ACCT-011537,PERSON-002555,Synthetic Bank A,Current,SYN-XXXX-11537,2023-06-18,Dormant,true
ACCT-011538,PERSON-002556,Synthetic Cooperative Bank,Current,SYN-XXXX-11538,2022-06-26,Dormant,true
ACCT-011539,PERSON-002557,Synthetic Digital Bank,Current,SYN-XXXX-11539,2022-09-21,Dormant,true
ACCT-011540,PERSON-002559,Synthetic Bank A,Digital Wallet,SYN-XXXX-11540,2023-01-22,Active,true
ACCT-011541,PERSON-002560,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11541,2023-04-12,Dormant,true
ACCT-011542,PERSON-002561,Synthetic Bank C,Digital Wallet,SYN-XXXX-11542,2022-11-17,Active,true
ACCT-011543,PERSON-002562,Synthetic Bank A,Savings,SYN-XXXX-11543,2022-09-15,Active,true
ACCT-011544,PERSON-002563,Synthetic Bank C,Savings,SYN-XXXX-11544,2022-10-26,Dormant,true
ACCT-011545,PERSON-002564,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11545,2023-06-07,Active,true
ACCT-011546,PERSON-002565,Synthetic Bank C,Current,SYN-XXXX-11546,2022-01-12,Active,true
ACCT-011547,PERSON-002566,Synthetic Bank C,Digital Wallet,SYN-XXXX-11547,2022-04-28,Active,true
ACCT-011548,PERSON-002567,Synthetic Digital Bank,Savings,SYN-XXXX-11548,2022-03-31,Active,true
ACCT-011549,PERSON-002568,Synthetic Bank A,Current,SYN-XXXX-11549,2022-12-30,Active,true
ACCT-011550,PERSON-002569,Synthetic Digital Bank,Savings,SYN-XXXX-11550,2023-03-02,Dormant,true
ACCT-011551,PERSON-002570,Synthetic Cooperative Bank,Current,SYN-XXXX-11551,2022-09-01,Active,true
ACCT-011552,PERSON-002571,Synthetic Bank B,Current,SYN-XXXX-11552,2023-03-12,Dormant,true
ACCT-011553,PERSON-002572,Synthetic Bank B,Current,SYN-XXXX-11553,2023-04-16,Dormant,true
ACCT-011554,PERSON-002573,Synthetic Bank A,Current,SYN-XXXX-11554,2021-11-22,Active,true
ACCT-011555,PERSON-002575,Synthetic Bank A,Digital Wallet,SYN-XXXX-11555,2023-01-24,Dormant,true
ACCT-011556,PERSON-002577,Synthetic Bank C,Savings,SYN-XXXX-11556,2023-10-11,Active,true
ACCT-011557,PERSON-002578,Synthetic Bank B,Digital Wallet,SYN-XXXX-11557,2022-12-08,Active,true
ACCT-011558,PERSON-002579,Synthetic Bank B,Digital Wallet,SYN-XXXX-11558,2022-03-27,Active,true
ACCT-011559,PERSON-002580,Synthetic Bank A,Digital Wallet,SYN-XXXX-11559,2023-01-08,Active,true
ACCT-011560,PERSON-002581,Synthetic Bank A,Digital Wallet,SYN-XXXX-11560,2022-10-15,Active,true
ACCT-011561,PERSON-002582,Synthetic Bank A,Current,SYN-XXXX-11561,2022-09-19,Active,true
ACCT-011562,PERSON-002583,Synthetic Cooperative Bank,Savings,SYN-XXXX-11562,2023-01-16,Active,true
ACCT-011563,PERSON-002584,Synthetic Cooperative Bank,Savings,SYN-XXXX-11563,2023-06-16,Active,true
ACCT-011564,PERSON-002585,Synthetic Bank C,Current,SYN-XXXX-11564,2023-08-25,Active,true
ACCT-011565,PERSON-002586,Synthetic Cooperative Bank,Current,SYN-XXXX-11565,2022-04-27,Dormant,true
ACCT-011566,PERSON-002587,Synthetic Cooperative Bank,Current,SYN-XXXX-11566,2022-05-30,Active,true
ACCT-011567,PERSON-002588,Synthetic Digital Bank,Savings,SYN-XXXX-11567,2023-07-13,Active,true
ACCT-011568,PERSON-002589,Synthetic Digital Bank,Current,SYN-XXXX-11568,2023-07-10,Active,true
ACCT-011569,PERSON-002590,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11569,2022-03-25,Active,true
ACCT-011570,PERSON-002591,Synthetic Digital Bank,Savings,SYN-XXXX-11570,2022-07-02,Dormant,true
ACCT-011571,PERSON-002592,Synthetic Bank A,Savings,SYN-XXXX-11571,2022-07-17,Dormant,true
ACCT-011572,PERSON-002593,Synthetic Bank B,Digital Wallet,SYN-XXXX-11572,2023-05-15,Dormant,true
ACCT-011573,PERSON-002594,Synthetic Bank C,Savings,SYN-XXXX-11573,2022-08-23,Active,true
ACCT-011574,PERSON-002595,Synthetic Bank A,Savings,SYN-XXXX-11574,2022-09-09,Dormant,true
ACCT-011575,PERSON-002596,Synthetic Cooperative Bank,Current,SYN-XXXX-11575,2023-02-07,Dormant,true
ACCT-011576,PERSON-002597,Synthetic Bank C,Current,SYN-XXXX-11576,2022-12-05,Active,true
ACCT-011577,PERSON-002598,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11577,2022-04-23,Active,true
ACCT-011578,PERSON-002599,Synthetic Bank A,Digital Wallet,SYN-XXXX-11578,2022-04-10,Active,true
ACCT-011579,PERSON-002600,Synthetic Bank C,Savings,SYN-XXXX-11579,2022-12-04,Active,true
ACCT-011580,PERSON-002601,Synthetic Bank B,Digital Wallet,SYN-XXXX-11580,2023-05-10,Active,true
ACCT-011581,PERSON-002602,Synthetic Cooperative Bank,Savings,SYN-XXXX-11581,2023-01-25,Active,true
ACCT-011582,PERSON-002603,Synthetic Cooperative Bank,Current,SYN-XXXX-11582,2022-05-07,Dormant,true
ACCT-011583,PERSON-002604,Synthetic Bank A,Savings,SYN-XXXX-11583,2023-04-09,Active,true
ACCT-011584,PERSON-002605,Synthetic Bank A,Current,SYN-XXXX-11584,2022-08-08,Active,true
ACCT-011585,PERSON-002606,Synthetic Bank C,Digital Wallet,SYN-XXXX-11585,2023-04-28,Active,true
ACCT-011586,PERSON-002607,Synthetic Bank B,Savings,SYN-XXXX-11586,2022-06-21,Dormant,true
ACCT-011587,PERSON-002608,Synthetic Bank A,Savings,SYN-XXXX-11587,2022-06-11,Dormant,true
ACCT-011588,PERSON-002610,Synthetic Cooperative Bank,Savings,SYN-XXXX-11588,2023-03-30,Active,true
