cdr_id,caller_id,receiver_id,start_time,duration_seconds,call_type,location_id,case_id,evidence_id
CDR010307,PH04587,PH04588,2026-02-04T12:55:48,720,Outgoing,L0475,C0419,nan
CDR010308,PH04594,PH04581,2026-08-09T19:47:46,512,Outgoing,L0271,C0419,nan
CDR010309,PH04593,PH04591,2026-08-19T01:34:18,720,Incoming,L0475,C0419,nan
CDR010310,PH04588,PH04579,2026-05-19T03:21:04,25,Incoming,L0475,C0419,nan
CDR010311,PH04590,PH04584,2026-04-04T13:47:57,420,Incoming,L0271,C0419,nan
CDR010312,PH04581,PH04577,2026-05-21T15:52:56,310,Outgoing,L0475,C0419,nan
CDR010313,PH04577,PH04582,2026-05-22T08:54:01,90,Outgoing,L0271,C0419,nan
CDR010314,PH04590,PH04579,2026-03-01T18:29:02,32,Incoming,L0271,C0419,E09619
CDR010315,PH04595,PH04578,2026-07-29T13:09:14,180,Incoming,L0271,C0419,E09620
CDR010316,PH04588,PH04582,2026-07-04T16:06:35,63,Outgoing,L0475,C0419,nan
CDR010317,PH04579,PH04590,2026-08-15T10:51:00,47,Incoming,L0225,C0419,nan
CDR010318,PH04600,PH04597,2026-07-17T07:28:29,512,Outgoing,L0418,C0420,nan
CDR010319,PH04598,PH04597,2026-08-18T10:04:22,600,Incoming,L0256,C0420,nan
CDR010320,PH04600,PH04596,2026-07-30T23:15:35,18,Outgoing,L0256,C0420,nan
CDR010321,PH04599,PH04596,2026-07-22T19:48:04,32,Outgoing,L0402,C0420,nan
CDR010322,PH04596,PH04601,2026-07-07T21:26:44,600,Incoming,L0309,C0420,nan
CDR010323,PH04600,PH04597,2026-08-15T03:12:25,900,Outgoing,L0418,C0420,nan
CDR010324,PH04601,PH04598,2026-06-07T09:24:14,600,Incoming,L0309,C0420,nan
CDR010325,PH04600,PH04596,2026-07-27T08:00:27,18,Outgoing,L0309,C0420,E09632
CDR010326,PH04597,PH04598,2026-06-21T05:28:33,240,Outgoing,L0418,C0420,nan
CDR010327,PH04603,PH04602,2026-11-11T20:50:48,18,Incoming,L0085,C0421,nan
CDR010328,PH04603,PH04602,2026-06-03T18:05:41,812,Incoming,L0085,C0421,nan
CDR010329,PH04603,PH04602,2026-02-23T13:37:17,812,Incoming,L0224,C0421,nan
CDR010330,PH04602,PH04603,2026-11-16T17:24:02,900,Incoming,L0481,C0421,nan
CDR010331,PH04602,PH04603,2026-02-24T13:32:23,180,Outgoing,L0085,C0421,nan
CDR010332,PH04602,PH04603,2026-01-07T21:29:22,63,Outgoing,L0481,C0421,nan
CDR010333,PH04602,PH04603,2026-07-14T17:06:45,18,Incoming,L0412,C0421,nan
CDR010334,PH04602,PH04603,2026-11-26T09:06:32,900,Outgoing,L0412,C0421,nan
CDR010335,PH04607,PH04609,2026-05-11T04:40:28,90,Outgoing,L0389,C0422,nan
CDR010336,PH04617,PH04604,2026-08-12T08:28:19,310,Incoming,L0589,C0422,nan
CDR010337,PH04615,PH04617,2026-06-01T09:20:29,720,Outgoing,L0389,C0422,nan
CDR010338,PH04617,PH04610,2026-04-19T13:51:19,125,Incoming,L0323,C0422,nan
CDR010339,PH04608,PH04610,2026-07-31T01:53:18,512,Incoming,L0389,C0422,nan
CDR010340,PH04613,PH04609,2026-08-09T23:42:52,32,Incoming,L0323,C0422,E09637
CDR010341,PH04616,PH04607,2026-02-21T11:38:32,310,Outgoing,L0589,C0422,nan
CDR010342,PH04605,PH04616,2026-04-26T13:25:22,812,Incoming,L0111,C0422,nan
CDR010343,PH04610,PH04617,2026-06-16T11:21:42,125,Outgoing,L0589,C0422,nan
CDR010344,PH04605,PH04609,2026-06-14T19:35:02,180,Incoming,L0389,C0422,nan
CDR010345,PH04614,PH04616,2026-07-14T09:52:47,47,Outgoing,L0389,C0422,nan
CDR010346,PH04615,PH04613,2026-03-12T20:48:41,512,Incoming,L0323,C0422,nan
CDR010347,PH04604,PH04617,2026-05-25T18:23:21,310,Outgoing,L0589,C0422,nan
CDR010348,PH04610,PH04604,2026-06-23T01:03:48,420,Outgoing,L0111,C0422,nan
CDR010349,PH04613,PH04615,2026-02-27T16:46:03,512,Outgoing,L0323,C0422,nan
CDR010350,PH04605,PH04614,2026-06-03T00:09:15,90,Incoming,L0323,C0422,nan
CDR010351,PH04605,PH04612,2026-04-17T13:22:50,32,Outgoing,L0111,C0422,nan
CDR010352,PH04611,PH04614,2026-04-30T07:57:20,47,Outgoing,L0323,C0422,nan
CDR010353,PH04604,PH04610,2026-07-06T21:31:26,25,Outgoing,L0323,C0422,nan
CDR010354,PH04610,PH04616,2026-03-13T07:54:47,720,Incoming,L0111,C0422,nan
CDR010355,PH04615,PH04617,2026-08-21T12:58:53,240,Incoming,L0111,C0422,E09638
CDR010356,PH04617,PH04611,2026-04-06T07:27:20,25,Outgoing,L0389,C0422,nan
CDR010357,PH04610,PH04617,2026-06-18T17:14:06,900,Incoming,L0323,C0422,nan
CDR010358,PH04615,PH04612,2026-06-21T09:56:51,600,Incoming,L0389,C0422,nan
CDR010359,PH04612,PH04611,2026-06-02T11:02:42,720,Outgoing,L0589,C0422,nan
CDR010360,PH04609,PH04613,2026-05-29T05:16:48,720,Incoming,L0111,C0422,nan
CDR010361,PH04611,PH04609,2026-07-09T21:09:42,25,Incoming,L0389,C0422,nan
CDR010362,PH04612,PH04608,2026-07-14T03:04:53,600,Outgoing,L0389,C0422,nan
CDR010363,PH04615,PH04611,2026-04-06T22:28:51,812,Incoming,L0111,C0422,nan
CDR010364,PH04604,PH04606,2026-07-06T19:27:54,90,Outgoing,L0111,C0422,nan
CDR010365,PH04617,PH04611,2026-05-11T06:00:10,90,Incoming,L0323,C0422,nan
CDR010366,PH04610,PH04605,2026-07-20T15:35:31,18,Incoming,L0589,C0422,nan
CDR010367,PH04619,PH04621,2026-06-20T03:42:44,420,Incoming,L0274,C0423,nan
CDR010368,PH04624,PH04620,2026-10-08T02:57:20,25,Incoming,L0274,C0423,nan
CDR010369,PH04618,PH04625,2026-06-16T04:52:12,125,Incoming,L0429,C0423,nan
CDR010370,PH04622,PH04624,2026-06-10T11:32:08,240,Incoming,L0342,C0423,nan
CDR010371,PH04621,PH04623,2026-05-07T16:54:49,310,Outgoing,L0429,C0423,nan
CDR010372,PH04627,PH04622,2026-06-29T08:51:40,18,Outgoing,L0429,C0423,E09645
CDR010373,PH04621,PH04623,2026-01-13T03:47:50,240,Incoming,L0469,C0423,nan
CDR010374,PH04627,PH04618,2026-02-01T21:32:00,812,Incoming,L0469,C0423,E09646
CDR010375,PH04619,PH04623,2026-12-06T07:05:03,240,Incoming,L0274,C0423,nan
CDR010376,PH04620,PH04621,2026-06-24T02:26:35,310,Incoming,L0429,C0423,nan
CDR010377,PH04619,PH04620,2026-07-07T07:05:09,47,Incoming,L0274,C0423,nan
CDR010378,PH04621,PH04620,2026-09-29T09:38:27,310,Outgoing,L0469,C0423,nan
CDR010379,PH04620,PH04622,2026-02-27T01:11:52,125,Incoming,L0429,C0423,nan
CDR010380,PH04619,PH04626,2026-07-02T10:25:05,90,Incoming,L0342,C0423,nan
CDR010381,PH04626,PH04623,2026-09-07T01:07:23,900,Outgoing,L0429,C0423,nan
CDR010382,PH04621,PH04626,2026-01-28T11:08:53,32,Incoming,L0429,C0423,nan
CDR010383,PH04626,PH04627,2026-09-29T18:02:30,812,Incoming,L0342,C0423,E09647
CDR010384,PH04618,PH04627,2026-05-03T19:35:17,720,Outgoing,L0429,C0423,nan
CDR010385,PH04619,PH04622,2026-05-01T17:24:04,90,Incoming,L0429,C0423,nan
CDR010386,PH04626,PH04622,2026-09-04T09:38:59,720,Incoming,L0342,C0423,nan
CDR010387,PH04621,PH04623,2026-02-21T16:44:40,63,Outgoing,L0429,C0423,nan
CDR010388,PH04620,PH04624,2026-09-06T10:06:29,47,Incoming,L0429,C0423,nan
CDR010389,PH04622,PH04626,2026-05-25T13:54:04,310,Incoming,L0274,C0423,nan
CDR010390,PH04624,PH04622,2026-07-16T05:48:01,25,Outgoing,L0342,C0423,nan
CDR010391,PH04619,PH04624,2026-06-29T07:28:27,25,Outgoing,L0429,C0423,nan
CDR010392,PH04625,PH04619,2026-06-10T16:35:39,32,Outgoing,L0342,C0423,E09648
CDR010393,PH04625,PH04618,2026-08-26T12:01:40,47,Outgoing,L0429,C0423,nan
CDR010394,PH04619,PH04618,2026-02-26T21:53:28,90,Outgoing,L0429,C0423,nan
CDR010395,PH04623,PH04621,2026-06-13T22:23:06,47,Outgoing,L0469,C0423,nan
CDR010396,PH04620,PH04623,2026-02-06T11:31:18,25,Outgoing,L0342,C0423,E09649
CDR010397,PH04625,PH04627,2026-04-11T00:46:40,125,Incoming,L0342,C0423,nan
CDR010398,PH04623,PH04624,2026-06-24T00:23:14,18,Outgoing,L0342,C0423,nan
CDR010399,PH04627,PH04618,2026-05-29T18:55:54,63,Incoming,L0469,C0423,E09650
CDR010400,PH04622,PH04625,2026-05-08T15:55:27,512,Incoming,L0429,C0423,nan
CDR010401,PH04660,PH04645,2026-08-24T20:43:01,63,Outgoing,L0581,C0424,nan
CDR010402,PH04633,PH04634,2026-08-26T21:56:45,310,Outgoing,L0080,C0424,nan
CDR010403,PH04647,PH04638,2026-08-13T06:13:32,812,Outgoing,L0581,C0424,nan
CDR010404,PH04629,PH04647,2026-08-10T20:24:28,63,Incoming,L0080,C0424,nan
CDR010405,PH04661,PH04660,2026-07-30T03:03:12,32,Incoming,L0581,C0424,E09655
CDR010406,PH04660,PH04631,2026-08-06T16:25:11,812,Incoming,L0581,C0424,nan
CDR010407,PH04631,PH04640,2026-08-05T17:25:51,180,Incoming,L0581,C0424,nan
CDR010408,PH04660,PH04642,2026-08-02T10:37:24,25,Outgoing,L0581,C0424,nan
CDR010409,PH04631,PH04664,2026-08-04T02:08:21,900,Outgoing,L0187,C0424,nan
CDR010410,PH04661,PH04663,2026-08-16T19:05:34,512,Outgoing,L0080,C0424,nan
CDR010411,PH04659,PH04631,2026-08-22T22:05:11,90,Outgoing,L0581,C0424,nan
CDR010412,PH04639,PH04635,2026-08-29T13:03:42,900,Incoming,L0080,C0424,nan
CDR010413,PH04654,PH04643,2026-08-01T18:39:01,310,Incoming,L0150,C0424,nan
CDR010414,PH04650,PH04635,2026-08-10T16:28:17,90,Incoming,L0150,C0424,nan
CDR010415,PH04634,PH04643,2026-08-05T15:51:35,125,Incoming,L0187,C0424,nan
CDR010416,PH04634,PH04645,2026-08-03T15:42:55,32,Incoming,L0080,C0424,nan
CDR010417,PH04630,PH04658,2026-08-18T23:00:56,47,Incoming,L0187,C0424,nan
CDR010418,PH04643,PH04657,2026-08-04T04:10:54,32,Outgoing,L0150,C0424,nan
CDR010419,PH04634,PH04637,2026-08-13T14:34:15,310,Outgoing,L0581,C0424,nan
CDR010420,PH04633,PH04650,2026-08-13T23:53:54,420,Outgoing,L0581,C0424,nan
CDR010421,PH04653,PH04630,2026-08-20T14:30:37,180,Outgoing,L0581,C0424,E09656
CDR010422,PH04646,PH04638,2026-08-01T15:14:48,32,Outgoing,L0581,C0424,nan
CDR010423,PH04660,PH04638,2026-08-26T06:41:08,25,Outgoing,L0150,C0424,nan
CDR010424,PH04640,PH04635,2026-08-30T06:55:27,512,Incoming,L0150,C0424,nan
CDR010425,PH04636,PH04637,2026-08-07T11:19:15,180,Outgoing,L0187,C0424,nan
CDR010426,PH04629,PH04638,2026-08-04T23:19:22,310,Outgoing,L0080,C0424,nan
CDR010427,PH04653,PH04632,2026-08-06T14:26:39,240,Incoming,L0581,C0424,E09657
CDR010428,PH04656,PH04649,2026-08-19T14:26:10,812,Incoming,L0581,C0424,nan
CDR010429,PH04661,PH04641,2026-08-19T16:35:26,720,Outgoing,L0581,C0424,nan
CDR010430,PH04654,PH04643,2026-08-08T19:01:27,18,Incoming,L0150,C0424,E09658
CDR010431,PH04660,PH04647,2026-08-21T08:19:14,310,Outgoing,L0187,C0424,nan
CDR010432,PH04649,PH04646,2026-08-06T00:13:53,900,Incoming,L0080,C0424,nan
CDR010433,PH04656,PH04653,2026-08-23T13:45:31,420,Outgoing,L0150,C0424,nan
CDR010434,PH04637,PH04656,2026-08-14T06:39:55,512,Outgoing,L0080,C0424,E09659
CDR010435,PH04651,PH04643,2026-08-06T20:50:58,90,Outgoing,L0581,C0424,nan
CDR010436,PH04663,PH04651,2026-08-08T08:09:40,240,Outgoing,L0187,C0424,E09660
CDR010437,PH04630,PH04646,2026-08-17T02:58:36,63,Outgoing,L0150,C0424,nan
CDR010438,PH04643,PH04636,2026-08-15T01:19:40,47,Incoming,L0581,C0424,nan
CDR010439,PH04655,PH04647,2026-08-31T14:57:05,600,Incoming,L0080,C0424,nan
CDR010440,PH04651,PH04646,2026-08-01T23:54:35,63,Outgoing,L0080,C0424,nan
CDR010441,PH04632,PH04643,2026-08-01T07:45:03,18,Outgoing,L0080,C0424,nan
CDR010442,PH04630,PH04638,2026-08-21T10:29:10,240,Incoming,L0187,C0424,E09661
CDR010443,PH04649,PH04637,2026-08-09T18:22:42,600,Outgoing,L0581,C0424,nan
CDR010444,PH04650,PH04662,2026-08-31T01:22:18,240,Outgoing,L0150,C0424,nan
CDR010445,PH04649,PH04647,2026-07-31T00:40:49,900,Incoming,L0150,C0424,nan
CDR010446,PH04652,PH04651,2026-08-29T17:47:20,600,Outgoing,L0080,C0424,nan
CDR010447,PH04635,PH04647,2026-08-08T02:40:54,600,Outgoing,L0150,C0424,nan
CDR010448,PH04634,PH04659,2026-07-31T18:47:51,720,Incoming,L0150,C0424,nan
CDR010449,PH04645,PH04653,2026-08-18T16:03:18,900,Outgoing,L0150,C0424,nan
CDR010450,PH04632,PH04653,2026-08-25T14:48:29,720,Outgoing,L0187,C0424,nan
CDR010451,PH04632,PH04628,2026-08-02T17:33:57,420,Incoming,L0581,C0424,nan
CDR010452,PH04647,PH04659,2026-08-17T21:11:07,32,Outgoing,L0080,C0424,nan
CDR010453,PH04661,PH04657,2026-08-31T14:32:02,47,Outgoing,L0187,C0424,nan
CDR010454,PH04657,PH04663,2026-08-13T15:00:39,32,Incoming,L0080,C0424,nan
CDR010455,PH04639,PH04634,2026-08-31T21:30:07,32,Incoming,L0581,C0424,E09662
CDR010456,PH04646,PH04638,2026-08-15T12:05:35,18,Incoming,L0187,C0424,nan
CDR010457,PH04658,PH04652,2026-08-15T12:12:24,310,Outgoing,L0150,C0424,nan
CDR010458,PH04630,PH04657,2026-07-31T01:32:54,812,Outgoing,L0150,C0424,nan
CDR010459,PH04650,PH04635,2026-08-14T23:07:36,900,Incoming,L0187,C0424,E09663
CDR010460,PH04646,PH04628,2026-08-03T14:42:43,420,Incoming,L0581,C0424,nan
CDR010461,PH04632,PH04652,2026-08-09T02:21:09,90,Incoming,L0150,C0424,nan
CDR010462,PH04640,PH04659,2026-08-24T06:01:15,18,Outgoing,L0581,C0424,nan
CDR010463,PH04628,PH04634,2026-08-26T06:29:43,812,Incoming,L0080,C0424,nan
CDR010464,PH04663,PH04632,2026-08-17T00:28:07,310,Incoming,L0581,C0424,nan
CDR010465,PH04650,PH04664,2026-08-02T06:05:57,90,Outgoing,L0080,C0424,nan
CDR010466,PH04662,PH04651,2026-08-10T00:09:48,47,Incoming,L0150,C0424,nan
CDR010467,PH04655,PH04638,2026-08-29T04:57:35,900,Outgoing,L0150,C0424,nan
CDR010468,PH04670,PH04672,2026-12-13T07:27:20,420,Incoming,L0289,C0425,E09687
CDR010469,PH04676,PH04667,2026-02-03T09:50:09,47,Outgoing,L0273,C0425,E09688
CDR010470,PH04668,PH04669,2026-10-25T19:17:00,125,Outgoing,L0528,C0425,nan
CDR010471,PH04666,PH04670,2026-07-08T10:28:02,180,Incoming,L0289,C0425,nan
CDR010472,PH04667,PH04665,2026-06-12T22:22:43,125,Outgoing,L0273,C0425,nan
CDR010473,PH04666,PH04668,2026-03-30T01:53:35,90,Incoming,L0448,C0425,nan
CDR010474,PH04672,PH04669,2026-06-15T22:01:56,25,Incoming,L0273,C0425,E09689
CDR010475,PH04676,PH04668,2026-03-27T09:25:02,125,Incoming,L0289,C0425,nan
CDR010476,PH04671,PH04666,2026-01-07T02:11:45,180,Incoming,L0448,C0425,nan
CDR010477,PH04672,PH04671,2026-06-18T16:15:33,90,Incoming,L0528,C0425,nan
CDR010478,PH04676,PH04671,2026-07-07T17:40:13,420,Outgoing,L0448,C0425,nan
CDR010479,PH04671,PH04675,2026-05-27T09:50:23,600,Incoming,L0273,C0425,nan
CDR010480,PH04674,PH04668,2026-01-30T00:46:35,25,Incoming,L0528,C0425,nan
CDR010481,PH04667,PH04666,2026-04-19T01:02:58,180,Outgoing,L0528,C0425,nan
CDR010482,PH04673,PH04671,2026-03-03T13:48:09,125,Incoming,L0528,C0425,nan
CDR010483,PH04670,PH04676,2026-08-29T02:51:11,420,Incoming,L0528,C0425,nan
CDR010484,PH04676,PH04667,2026-05-14T09:59:13,310,Outgoing,L0448,C0425,nan
CDR010485,PH04674,PH04666,2026-09-12T03:41:07,900,Outgoing,L0528,C0425,nan
CDR010486,PH04676,PH04666,2026-02-12T20:27:40,32,Outgoing,L0289,C0425,nan
CDR010487,PH04667,PH04675,2026-05-17T18:50:04,512,Outgoing,L0448,C0425,E09690
CDR010488,PH04666,PH04671,2026-07-03T04:52:32,600,Incoming,L0528,C0425,E09691
CDR010489,PH04672,PH04668,2026-10-16T05:46:29,600,Outgoing,L0528,C0425,nan
CDR010490,PH04669,PH04674,2026-12-20T12:46:35,32,Outgoing,L0528,C0425,nan
CDR010491,PH04666,PH04675,2026-08-25T13:04:30,63,Incoming,L0448,C0425,nan
CDR010492,PH04679,PH04677,2026-03-11T15:51:33,25,Incoming,L0191,C0426,nan
CDR010493,PH04683,PH04681,2026-03-11T15:19:53,90,Outgoing,L0191,C0426,nan
CDR010494,PH04685,PH04680,2026-03-24T07:33:42,25,Outgoing,L0548,C0426,nan
CDR010495,PH04683,PH04679,2026-08-07T07:57:45,47,Incoming,L0418,C0426,E09698
CDR010496,PH04681,PH04680,2026-08-28T05:42:15,720,Outgoing,L0449,C0426,nan
CDR010497,PH04680,PH04683,2026-05-18T00:12:37,900,Incoming,L0191,C0426,nan
CDR010498,PH04685,PH04683,2026-08-06T20:16:25,512,Incoming,L0418,C0426,nan
CDR010499,PH04681,PH04685,2026-06-14T17:04:49,18,Outgoing,L0548,C0426,nan
CDR010500,PH04683,PH04685,2026-07-30T23:46:58,47,Outgoing,L0191,C0426,nan
CDR010501,PH04681,PH04678,2026-02-26T10:49:16,812,Outgoing,L0418,C0426,nan
CDR010502,PH04677,PH04682,2026-02-22T18:20:32,240,Incoming,L0449,C0426,nan
CDR010503,PH04679,PH04685,2026-08-20T19:51:14,900,Incoming,L0418,C0426,nan
CDR010504,PH04678,PH04682,2026-04-10T10:13:14,90,Incoming,L0191,C0426,E09699
CDR010505,PH04679,PH04682,2026-07-23T08:10:05,180,Outgoing,L0449,C0426,nan
CDR010506,PH04681,PH04680,2026-07-07T07:15:19,600,Incoming,L0449,C0426,E09700
CDR010507,PH04683,PH04685,2026-08-27T20:42:07,900,Incoming,L0418,C0426,nan
CDR010508,PH04680,PH04685,2026-08-10T10:28:04,47,Outgoing,L0418,C0426,nan
CDR010509,PH04678,PH04683,2026-07-25T13:41:03,90,Outgoing,L0191,C0426,nan
CDR010510,PH04684,PH04678,2026-06-09T08:23:27,25,Incoming,L0191,C0426,nan
CDR010511,PH04681,PH04685,2026-05-06T15:39:18,420,Outgoing,L0548,C0426,nan
CDR010512,PH04682,PH04680,2026-04-25T14:23:33,25,Incoming,L0449,C0426,E09701
CDR010513,PH04678,PH04682,2026-08-17T04:12:51,18,Outgoing,L0418,C0426,nan
CDR010514,PH04682,PH04678,2026-07-05T10:08:43,125,Outgoing,L0449,C0426,nan
CDR010515,PH04690,PH04686,2026-08-09T12:04:29,240,Outgoing,L0052,C0427,nan
CDR010516,PH04690,PH04688,2026-06-15T02:02:41,180,Incoming,L0052,C0427,nan
CDR010517,PH04688,PH04690,2026-07-04T03:48:49,125,Incoming,L0052,C0427,nan
CDR010518,PH04686,PH04687,2026-05-03T09:43:22,720,Outgoing,L0363,C0427,nan
CDR010519,PH04687,PH04690,2026-10-03T20:34:13,90,Incoming,L0052,C0427,nan
CDR010520,PH04688,PH04686,2026-08-18T15:51:04,512,Outgoing,L0320,C0427,nan
CDR010521,PH04687,PH04686,2026-06-14T18:31:26,720,Outgoing,L0369,C0427,nan
CDR010522,PH04686,PH04690,2026-10-03T20:38:28,512,Outgoing,L0052,C0427,nan
CDR010523,PH04686,PH04687,2026-01-13T20:49:29,720,Outgoing,L0369,C0427,E09704
CDR010524,PH04691,PH04688,2026-03-04T04:49:37,125,Incoming,L0052,C0427,nan
CDR010525,PH04691,PH04688,2026-12-31T09:56:56,63,Outgoing,L0369,C0427,nan
CDR010526,PH04689,PH04686,2026-11-08T09:47:31,32,Outgoing,L0052,C0427,nan
CDR010527,PH04688,PH04686,2026-08-21T00:13:11,420,Incoming,L0369,C0427,nan
CDR010528,PH04691,PH04689,2026-09-24T10:21:04,125,Incoming,L0363,C0427,E09705
CDR010529,PH04688,PH04690,2026-03-17T15:30:13,812,Outgoing,L0363,C0427,nan
CDR010530,PH04690,PH04689,2026-01-15T19:13:52,240,Incoming,L0363,C0427,nan
CDR010531,PH04690,PH04691,2026-07-22T22:06:04,420,Incoming,L0052,C0427,E09706
CDR010532,PH04688,PH04687,2026-04-27T00:20:25,720,Incoming,L0320,C0427,nan
CDR010533,PH04687,PH04691,2026-04-08T07:29:08,512,Incoming,L0369,C0427,nan
CDR010534,PH04688,PH04690,2026-09-24T03:49:38,63,Incoming,L0369,C0427,nan
CDR010535,PH04688,PH04687,2026-06-23T10:04:04,600,Outgoing,L0363,C0427,nan
CDR010536,PH04691,PH04689,2026-09-19T14:06:33,240,Incoming,L0363,C0427,nan
CDR010537,PH04687,PH04691,2026-08-27T18:25:51,25,Outgoing,L0052,C0427,nan
CDR010538,PH04691,PH04687,2026-06-28T05:55:52,90,Outgoing,L0320,C0427,nan
CDR010539,PH04692,PH04694,2026-07-07T06:19:52,420,Outgoing,L0364,C0428,nan
CDR010540,PH04696,PH04692,2026-05-23T12:52:59,25,Outgoing,L0397,C0428,nan
CDR010541,PH04694,PH04696,2026-06-07T21:33:52,310,Outgoing,L0295,C0428,nan
CDR010542,PH04700,PH04698,2026-05-10T22:31:09,63,Outgoing,L0214,C0428,nan
CDR010543,PH04694,PH04696,2026-05-09T15:33:22,125,Outgoing,L0397,C0428,nan
CDR010544,PH04700,PH04693,2026-05-22T05:16:01,90,Incoming,L0214,C0428,nan
CDR010545,PH04692,PH04693,2026-07-18T09:55:06,720,Incoming,L0295,C0428,nan
CDR010546,PH04697,PH04699,2026-05-24T12:23:14,512,Outgoing,L0364,C0428,E09710
CDR010547,PH04699,PH04698,2026-08-16T12:48:05,18,Outgoing,L0214,C0428,nan
CDR010548,PH04700,PH04696,2026-08-10T08:44:00,180,Incoming,L0214,C0428,nan
CDR010549,PH04693,PH04695,2026-08-27T02:10:49,900,Outgoing,L0364,C0428,nan
CDR010550,PH04693,PH04697,2026-07-02T15:02:56,32,Incoming,L0295,C0428,nan
CDR010551,PH04698,PH04697,2026-08-19T04:23:10,512,Outgoing,L0397,C0428,E09711
CDR010552,PH04696,PH04697,2026-07-26T15:06:31,900,Incoming,L0397,C0428,E09712
CDR010553,PH04695,PH04696,2026-08-29T10:49:29,90,Outgoing,L0295,C0428,E09713
CDR010554,PH04700,PH04695,2026-05-17T03:37:58,125,Outgoing,L0397,C0428,nan
CDR010555,PH04700,PH04698,2026-07-04T11:22:43,240,Outgoing,L0397,C0428,nan
CDR010556,PH04702,PH04704,2026-11-08T01:11:14,25,Outgoing,L0319,C0429,nan
CDR010557,PH04703,PH04705,2026-02-20T00:11:27,310,Incoming,L0385,C0429,nan
CDR010558,PH04705,PH04706,2026-07-13T17:09:14,600,Incoming,L0385,C0429,nan
CDR010559,PH04706,PH04702,2026-01-23T00:15:49,47,Outgoing,L0385,C0429,E09720
CDR010560,PH04705,PH04702,2026-11-02T00:07:13,240,Outgoing,L0179,C0429,nan
CDR010561,PH04704,PH04702,2026-08-04T10:08:04,90,Incoming,L0319,C0429,nan
CDR010562,PH04701,PH04706,2026-05-14T23:23:37,125,Incoming,L0572,C0429,nan
CDR010563,PH04707,PH04702,2026-04-21T07:52:53,900,Outgoing,L0179,C0429,nan
CDR010564,PH04701,PH04704,2026-05-30T10:47:36,90,Incoming,L0179,C0429,nan
CDR010565,PH04711,PH04708,2026-01-27T03:00:13,512,Incoming,L0135,C0430,E09722
CDR010566,PH04710,PH04708,2026-05-08T13:43:43,812,Outgoing,L0508,C0430,nan
CDR010567,PH04709,PH04712,2026-02-25T09:51:30,812,Outgoing,L0508,C0430,nan
CDR010568,PH04709,PH04710,2026-12-16T13:43:13,90,Outgoing,L0591,C0430,nan
CDR010569,PH04710,PH04708,2026-02-13T09:27:09,720,Outgoing,L0508,C0430,nan
CDR010570,PH04711,PH04712,2026-09-23T19:29:58,47,Outgoing,L0528,C0430,nan
CDR010571,PH04709,PH04713,2026-02-11T22:31:41,240,Incoming,L0508,C0430,nan
CDR010572,PH04712,PH04710,2026-07-08T19:07:15,900,Outgoing,L0508,C0430,nan
CDR010573,PH04712,PH04710,2026-09-08T08:55:36,63,Incoming,L0528,C0430,nan
CDR010574,PH04710,PH04711,2026-01-23T04:11:31,90,Outgoing,L0135,C0430,E09723
CDR010575,PH04714,PH04720,2026-03-17T11:42:43,63,Outgoing,L0308,C0431,E09726
CDR010576,PH04717,PH04720,2026-08-21T21:49:27,180,Outgoing,L0001,C0431,nan
CDR010577,PH04719,PH04720,2026-02-05T11:21:19,600,Incoming,L0308,C0431,nan
CDR010578,PH04720,PH04714,2026-05-14T01:07:14,720,Outgoing,L0216,C0431,E09727
CDR010579,PH04717,PH04718,2026-04-14T03:59:10,25,Incoming,L0001,C0431,nan
CDR010580,PH04717,PH04715,2026-03-30T01:50:28,240,Outgoing,L0316,C0431,nan
CDR010581,PH04719,PH04717,2026-07-30T14:40:43,180,Incoming,L0316,C0431,nan
CDR010582,PH04714,PH04719,2026-03-29T21:41:45,600,Incoming,L0308,C0431,nan
CDR010583,PH04716,PH04719,2026-03-05T14:24:22,32,Outgoing,L0308,C0431,nan
CDR010584,PH04716,PH04718,2026-03-25T22:16:09,310,Outgoing,L0216,C0431,nan
CDR010585,PH04714,PH04720,2026-05-29T02:27:54,25,Outgoing,L0001,C0431,nan
CDR010586,PH04718,PH04716,2026-04-01T14:07:44,18,Incoming,L0308,C0431,E09728
CDR010587,PH04720,PH04719,2026-02-09T10:33:05,900,Outgoing,L0308,C0431,nan
CDR010588,PH04725,PH04722,2026-03-25T19:07:20,25,Incoming,L0001,C0432,E09732
CDR010589,PH04726,PH04721,2026-02-01T20:18:43,125,Incoming,L0240,C0432,nan
CDR010590,PH04727,PH04730,2026-05-06T18:02:27,240,Incoming,L0240,C0432,nan
CDR010591,PH04723,PH04729,2026-02-19T05:44:04,90,Outgoing,L0136,C0432,nan
CDR010592,PH04721,PH04726,2026-07-07T16:15:44,900,Outgoing,L0222,C0432,nan
CDR010593,PH04722,PH04724,2026-01-03T05:42:27,63,Incoming,L0222,C0432,nan
CDR010594,PH04728,PH04724,2026-03-07T05:02:12,125,Outgoing,L0001,C0432,nan
CDR010595,PH04721,PH04722,2026-06-30T14:30:57,47,Incoming,L0222,C0432,nan
CDR010596,PH04727,PH04725,2026-03-01T10:41:25,25,Outgoing,L0136,C0432,nan
CDR010597,PH04729,PH04723,2026-01-30T13:23:49,720,Outgoing,L0001,C0432,nan
CDR010598,PH04726,PH04728,2026-07-01T01:43:48,240,Incoming,L0001,C0432,E09733
