relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,timestamp,case_id,evidence_id,confidence,source
R039546,ACC01980,account,ACC01974,account,FUNDS_TRANSFERRED,2025-11-02T11:19:57,C0245,nan,0.83,nan
R039547,ACC01978,account,ACC01971,account,FUNDS_TRANSFERRED,2025-07-22T20:25:22,C0245,nan,0.94,nan
R039548,ACC01979,account,ACC01983,account,FUNDS_TRANSFERRED,2025-10-17T18:06:53,C0245,nan,0.86,nan
R039549,ACC01983,account,ACC01980,account,FUNDS_TRANSFERRED,2025-04-28T19:37:16,C0245,E08017,0.85,nan
R039550,ACC01975,account,ACC01973,account,FUNDS_TRANSFERRED,2025-07-27T04:09:10,C0245,nan,0.69,nan
R039551,P03430,person,P03426,person,ASSOCIATED_WITH,2025-07-27T04:09:10,C0245,nan,0.86,nan
R039552,ACC01980,account,ACC01976,account,FUNDS_TRANSFERRED,2025-02-02T03:16:39,C0245,nan,0.79,nan
R039553,ACC01969,account,ACC01975,account,FUNDS_TRANSFERRED,2025-07-03T02:40:40,C0245,nan,0.74,nan
R039554,ACC01973,account,ACC01980,account,FUNDS_TRANSFERRED,2025-07-07T18:38:56,C0245,E08020,0.89,nan
R039555,P03426,person,P03436,person,ASSOCIATED_WITH,2025-07-07T18:38:56,C0245,nan,0.63,nan
R039556,ACC01988,account,ACC01985,account,FUNDS_TRANSFERRED,2025-04-02T02:55:36,C0246,E08029,0.73,nan
R039557,P03450,person,P03444,person,ASSOCIATED_WITH,2025-04-02T02:55:36,C0246,nan,0.66,nan
R039558,ACC01986,account,ACC01988,account,FUNDS_TRANSFERRED,2025-08-21T06:53:40,C0246,E08030,0.69,nan
R039559,ACC01986,account,ACC01985,account,FUNDS_TRANSFERRED,2025-07-19T09:16:24,C0246,nan,0.71,nan
R039560,ACC01988,account,ACC01986,account,FUNDS_TRANSFERRED,2025-08-05T03:10:21,C0246,nan,0.8,nan
R039561,P03450,person,P03445,person,ASSOCIATED_WITH,2025-08-05T03:10:21,C0246,nan,0.9,nan
R039562,ACC01989,account,ACC01990,account,FUNDS_TRANSFERRED,2025-09-27T04:05:30,C0247,E08032,0.88,nan
R039563,P03452,person,P03453,person,ASSOCIATED_WITH,2025-09-27T04:05:30,C0247,nan,0.85,nan
R039564,ACC01990,account,ACC01989,account,FUNDS_TRANSFERRED,2025-10-05T18:09:46,C0247,nan,0.81,nan
R039565,ACC01997,account,ACC01996,account,FUNDS_TRANSFERRED,2025-08-10T21:31:34,C0249,nan,0.93,nan
R039566,P03473,person,P03471,person,ASSOCIATED_WITH,2025-08-10T21:31:34,C0249,nan,0.73,nan
R039567,ACC01995,account,ACC01999,account,FUNDS_TRANSFERRED,2025-08-01T21:46:38,C0249,nan,0.78,nan
R039568,ACC01998,account,ACC01997,account,FUNDS_TRANSFERRED,2025-08-22T16:50:08,C0249,nan,0.84,nan
R039569,P03474,person,P03473,person,ASSOCIATED_WITH,2025-08-22T16:50:08,C0249,nan,0.85,nan
R039570,ACC01999,account,ACC01997,account,FUNDS_TRANSFERRED,2025-08-16T19:51:12,C0249,nan,0.84,nan
R039571,ACC01996,account,ACC02000,account,FUNDS_TRANSFERRED,2025-08-04T13:11:58,C0249,nan,0.77,nan
R039572,P03471,person,P03477,person,ASSOCIATED_WITH,2025-08-04T13:11:58,C0249,nan,0.67,nan
R039573,ACC01998,account,ACC01999,account,FUNDS_TRANSFERRED,2025-08-30T02:34:09,C0249,nan,0.99,nan
R039574,P03474,person,P03475,person,ASSOCIATED_WITH,2025-08-30T02:34:09,C0249,nan,0.98,nan
R039575,ACC01998,account,ACC01992,account,FUNDS_TRANSFERRED,2025-07-27T18:58:26,C0249,nan,0.76,nan
R039576,P03474,person,P03463,person,ASSOCIATED_WITH,2025-07-27T18:58:26,C0249,nan,0.96,nan
R039577,ACC01994,account,ACC01999,account,FUNDS_TRANSFERRED,2025-08-31T11:06:04,C0249,E08044,0.81,nan
R039578,P03466,person,P03475,person,ASSOCIATED_WITH,2025-08-31T11:06:04,C0249,nan,0.83,nan
R039579,ACC01999,account,ACC01993,account,FUNDS_TRANSFERRED,2025-07-27T03:33:13,C0249,nan,0.69,nan
R039580,P03475,person,P03464,person,ASSOCIATED_WITH,2025-07-27T03:33:13,C0249,nan,0.82,nan
R039581,ACC01994,account,ACC01999,account,FUNDS_TRANSFERRED,2025-08-13T19:31:03,C0249,nan,0.8,nan
R039582,P03466,person,P03475,person,ASSOCIATED_WITH,2025-08-13T19:31:03,C0249,nan,0.97,nan
R039583,ACC01993,account,ACC01994,account,FUNDS_TRANSFERRED,2025-08-05T09:28:02,C0249,nan,0.78,nan
R039584,ACC01999,account,ACC01995,account,FUNDS_TRANSFERRED,2025-08-02T12:46:09,C0249,nan,0.84,nan
R039585,ACC02000,account,ACC01992,account,FUNDS_TRANSFERRED,2025-08-15T19:34:14,C0249,nan,0.68,nan
R039586,P03477,person,P03463,person,ASSOCIATED_WITH,2025-08-15T19:34:14,C0249,nan,0.88,nan
R039587,ACC01994,account,ACC01999,account,FUNDS_TRANSFERRED,2025-08-07T01:06:51,C0249,nan,0.97,nan
R039588,ACC01992,account,ACC01997,account,FUNDS_TRANSFERRED,2025-07-30T14:42:42,C0249,nan,0.8,nan
R039589,P03463,person,P03473,person,ASSOCIATED_WITH,2025-07-30T14:42:42,C0249,nan,0.93,nan
R039590,ACC01998,account,ACC01992,account,FUNDS_TRANSFERRED,2025-08-25T23:53:48,C0249,nan,0.89,nan
R039591,ACC01992,account,ACC01998,account,FUNDS_TRANSFERRED,2025-08-07T11:56:01,C0249,nan,0.99,nan
R039592,P03463,person,P03474,person,ASSOCIATED_WITH,2025-08-07T11:56:01,C0249,nan,0.92,nan
R039593,ACC02001,account,ACC02008,account,FUNDS_TRANSFERRED,2025-06-16T15:40:33,C0250,nan,0.87,nan
R039594,P03478,person,P03493,person,ASSOCIATED_WITH,2025-06-16T15:40:33,C0250,nan,0.66,nan
R039595,ACC02009,account,ACC02005,account,FUNDS_TRANSFERRED,2025-08-03T16:04:51,C0250,E08058,0.92,nan
R039596,P03496,person,P03482,person,ASSOCIATED_WITH,2025-08-03T16:04:51,C0250,nan,0.97,nan
R039597,ACC02009,account,ACC02005,account,FUNDS_TRANSFERRED,2025-08-22T09:17:44,C0250,nan,0.74,nan
R039598,ACC02004,account,ACC02002,account,FUNDS_TRANSFERRED,2025-05-23T19:07:40,C0250,E08059,0.96,nan
R039599,P03481,person,P03479,person,ASSOCIATED_WITH,2025-05-23T19:07:40,C0250,nan,0.88,nan
R039600,ACC02006,account,ACC02010,account,FUNDS_TRANSFERRED,2025-08-18T01:08:42,C0250,nan,0.88,nan
R039601,ACC02009,account,ACC02007,account,FUNDS_TRANSFERRED,2025-06-17T15:18:14,C0250,nan,0.95,nan
R039602,P03496,person,P03491,person,ASSOCIATED_WITH,2025-06-17T15:18:14,C0250,nan,0.62,nan
R039603,ACC02002,account,ACC02004,account,FUNDS_TRANSFERRED,2025-08-03T16:51:11,C0250,E08061,0.73,nan
R039604,P03479,person,P03481,person,ASSOCIATED_WITH,2025-08-03T16:51:11,C0250,nan,0.82,nan
R039605,ACC02007,account,ACC02002,account,FUNDS_TRANSFERRED,2025-08-11T16:19:06,C0250,E08062,0.79,nan
R039606,ACC02002,account,ACC02003,account,FUNDS_TRANSFERRED,2025-07-20T07:55:44,C0250,nan,0.87,nan
R039607,P03479,person,P03480,person,ASSOCIATED_WITH,2025-07-20T07:55:44,C0250,nan,0.75,nan
R039608,ACC02011,account,ACC02003,account,FUNDS_TRANSFERRED,2025-07-30T02:08:19,C0250,nan,0.97,nan
R039609,ACC02009,account,ACC02004,account,FUNDS_TRANSFERRED,2025-08-01T16:10:03,C0250,nan,0.95,nan
R039610,ACC02011,account,ACC02004,account,FUNDS_TRANSFERRED,2025-05-22T03:20:45,C0250,nan,0.83,nan
R039611,P03498,person,P03481,person,ASSOCIATED_WITH,2025-05-22T03:20:45,C0250,nan,0.8,nan
R039612,ACC02001,account,ACC02007,account,FUNDS_TRANSFERRED,2025-05-22T05:57:44,C0250,nan,0.62,nan
R039613,ACC02008,account,ACC02005,account,FUNDS_TRANSFERRED,2025-05-18T19:48:37,C0250,nan,0.83,nan
R039614,ACC02011,account,ACC02007,account,FUNDS_TRANSFERRED,2025-08-30T14:15:51,C0250,nan,0.91,nan
R039615,ACC02001,account,ACC02011,account,FUNDS_TRANSFERRED,2025-05-19T11:28:01,C0250,nan,0.93,nan
R039616,ACC02007,account,ACC02003,account,FUNDS_TRANSFERRED,2025-05-15T05:07:57,C0250,nan,0.98,nan
R039617,P03491,person,P03480,person,ASSOCIATED_WITH,2025-05-15T05:07:57,C0250,nan,0.89,nan
R039618,ACC02005,account,ACC02004,account,FUNDS_TRANSFERRED,2025-05-10T09:35:44,C0250,nan,0.77,nan
R039619,ACC02019,account,ACC02015,account,FUNDS_TRANSFERRED,2025-01-07T18:45:10,C0251,nan,0.81,nan
R039620,P03509,person,P03504,person,ASSOCIATED_WITH,2025-01-07T18:45:10,C0251,nan,0.78,nan
R039621,ACC02017,account,ACC02022,account,FUNDS_TRANSFERRED,2025-01-28T15:58:03,C0251,nan,0.92,nan
R039622,ACC02018,account,ACC02016,account,FUNDS_TRANSFERRED,2025-05-09T19:12:08,C0251,nan,0.98,nan
R039623,ACC02016,account,ACC02020,account,FUNDS_TRANSFERRED,2025-03-27T09:29:19,C0251,nan,0.95,nan
R039624,P03505,person,P03511,person,ASSOCIATED_WITH,2025-03-27T09:29:19,C0251,nan,0.98,nan
R039625,ACC02017,account,ACC02018,account,FUNDS_TRANSFERRED,2025-08-11T20:40:27,C0251,nan,0.99,nan
R039626,P03506,person,P03507,person,ASSOCIATED_WITH,2025-08-11T20:40:27,C0251,nan,0.86,nan
R039627,ACC02012,account,ACC02019,account,FUNDS_TRANSFERRED,2025-04-26T01:33:11,C0251,nan,0.79,nan
R039628,P03499,person,P03509,person,ASSOCIATED_WITH,2025-04-26T01:33:11,C0251,nan,0.63,nan
R039629,ACC02015,account,ACC02021,account,FUNDS_TRANSFERRED,2025-10-07T21:05:34,C0251,nan,0.81,nan
R039630,P03504,person,P03513,person,ASSOCIATED_WITH,2025-10-07T21:05:34,C0251,nan,0.66,nan
R039631,ACC02019,account,ACC02020,account,FUNDS_TRANSFERRED,2025-05-18T21:55:33,C0251,nan,0.9,nan
R039632,P03509,person,P03511,person,ASSOCIATED_WITH,2025-05-18T21:55:33,C0251,nan,0.62,nan
R039633,ACC02017,account,ACC02012,account,FUNDS_TRANSFERRED,2025-05-03T07:03:15,C0251,nan,0.77,nan
R039634,ACC02022,account,ACC02014,account,FUNDS_TRANSFERRED,2025-08-10T02:54:27,C0251,nan,0.98,nan
R039635,P03514,person,P03502,person,ASSOCIATED_WITH,2025-08-10T02:54:27,C0251,nan,0.88,nan
R039636,ACC02023,account,ACC02024,account,FUNDS_TRANSFERRED,2025-02-27T05:23:20,C0252,nan,0.63,nan
R039637,ACC02024,account,ACC02031,account,FUNDS_TRANSFERRED,2025-02-28T15:52:21,C0252,nan,0.67,nan
R039638,ACC02025,account,ACC02023,account,FUNDS_TRANSFERRED,2025-06-16T17:31:57,C0252,nan,0.8,nan
R039639,ACC02024,account,ACC02027,account,FUNDS_TRANSFERRED,2025-08-20T06:05:17,C0252,nan,0.74,nan
R039640,P03527,person,P03531,person,ASSOCIATED_WITH,2025-08-20T06:05:17,C0252,nan,0.72,nan
R039641,ACC02031,account,ACC02024,account,FUNDS_TRANSFERRED,2025-02-02T06:00:37,C0252,nan,0.61,nan
R039642,ACC02028,account,ACC02027,account,FUNDS_TRANSFERRED,2025-02-10T10:17:25,C0252,nan,0.86,nan
R039643,ACC02026,account,ACC02030,account,FUNDS_TRANSFERRED,2025-04-27T22:12:33,C0252,nan,0.66,nan
R039644,ACC02030,account,ACC02026,account,FUNDS_TRANSFERRED,2025-08-14T05:38:29,C0252,nan,0.67,nan
R039645,P03537,person,P03529,person,ASSOCIATED_WITH,2025-08-14T05:38:29,C0252,nan,0.78,nan
R039646,ACC02024,account,ACC02029,account,FUNDS_TRANSFERRED,2025-04-05T15:30:18,C0252,E08077,0.84,nan
R039647,ACC02025,account,ACC02023,account,FUNDS_TRANSFERRED,2025-07-11T11:35:01,C0252,nan,0.68,nan
R039648,ACC02030,account,ACC02026,account,FUNDS_TRANSFERRED,2025-07-26T06:29:05,C0252,E08078,0.77,nan
R039649,P03537,person,P03529,person,ASSOCIATED_WITH,2025-07-26T06:29:05,C0252,nan,0.84,nan
R039650,ACC02023,account,ACC02029,account,FUNDS_TRANSFERRED,2025-10-23T01:17:22,C0252,E08079,0.78,nan
R039651,ACC02026,account,ACC02023,account,FUNDS_TRANSFERRED,2025-10-02T01:30:05,C0252,nan,0.66,nan
R039652,ACC02025,account,ACC02023,account,FUNDS_TRANSFERRED,2025-08-28T17:09:16,C0252,nan,0.97,nan
R039653,P03528,person,P03525,person,ASSOCIATED_WITH,2025-08-28T17:09:16,C0252,nan,0.95,nan
R039654,ACC02029,account,ACC02025,account,FUNDS_TRANSFERRED,2025-05-03T03:43:25,C0252,E08080,0.94,nan
R039655,ACC02023,account,ACC02026,account,FUNDS_TRANSFERRED,2025-03-26T09:32:22,C0252,nan,0.61,nan
R039656,P03525,person,P03529,person,ASSOCIATED_WITH,2025-03-26T09:32:22,C0252,nan,0.67,nan
R039657,ACC02028,account,ACC02026,account,FUNDS_TRANSFERRED,2025-05-20T05:47:11,C0252,nan,0.91,nan
R039658,ACC02041,account,ACC02034,account,FUNDS_TRANSFERRED,2025-08-06T03:17:08,C0253,nan,0.88,nan
R039659,P03556,person,P03541,person,ASSOCIATED_WITH,2025-08-06T03:17:08,C0253,nan,0.64,nan
R039660,ACC02041,account,ACC02038,account,FUNDS_TRANSFERRED,2025-08-31T15:12:33,C0253,nan,0.73,nan
R039661,P03556,person,P03550,person,ASSOCIATED_WITH,2025-08-31T15:12:33,C0253,nan,0.79,nan
R039662,ACC02035,account,ACC02033,account,FUNDS_TRANSFERRED,2025-08-01T10:51:08,C0253,nan,0.84,nan
R039663,ACC02034,account,ACC02039,account,FUNDS_TRANSFERRED,2025-08-02T16:36:40,C0253,nan,0.69,nan
R039664,P03541,person,P03552,person,ASSOCIATED_WITH,2025-08-02T16:36:40,C0253,nan,0.62,nan
R039665,ACC02034,account,ACC02036,account,FUNDS_TRANSFERRED,2025-08-05T23:35:37,C0253,nan,0.99,nan
R039666,P03541,person,P03544,person,ASSOCIATED_WITH,2025-08-05T23:35:37,C0253,nan,0.76,nan
R039667,ACC02037,account,ACC02038,account,FUNDS_TRANSFERRED,2025-08-24T11:06:18,C0253,nan,0.65,nan
R039668,P03549,person,P03550,person,ASSOCIATED_WITH,2025-08-24T11:06:18,C0253,nan,0.7,nan
R039669,ACC02035,account,ACC02042,account,FUNDS_TRANSFERRED,2025-08-01T10:38:55,C0253,nan,0.79,nan
R039670,ACC02041,account,ACC02042,account,FUNDS_TRANSFERRED,2025-07-29T12:07:35,C0253,nan,0.78,nan
R039671,ACC02041,account,ACC02037,account,FUNDS_TRANSFERRED,2025-08-12T01:57:26,C0253,nan,0.88,nan
R039672,ACC02041,account,ACC02034,account,FUNDS_TRANSFERRED,2025-07-29T11:23:59,C0253,E08095,0.96,nan
R039673,ACC02040,account,ACC02035,account,FUNDS_TRANSFERRED,2025-08-10T21:38:48,C0253,E08096,0.88,nan
R039674,P03553,person,P03542,person,ASSOCIATED_WITH,2025-08-10T21:38:48,C0253,nan,0.97,nan
R039675,ACC02039,account,ACC02040,account,FUNDS_TRANSFERRED,2025-08-24T03:21:11,C0253,nan,0.76,nan
R039676,ACC02037,account,ACC02040,account,FUNDS_TRANSFERRED,2025-08-26T11:04:03,C0253,nan,0.94,nan
R039677,P03549,person,P03553,person,ASSOCIATED_WITH,2025-08-26T11:04:03,C0253,nan,0.63,nan
R039678,ACC02039,account,ACC02034,account,FUNDS_TRANSFERRED,2025-08-07T23:24:59,C0253,nan,0.77,nan
R039679,P03552,person,P03541,person,ASSOCIATED_WITH,2025-08-07T23:24:59,C0253,nan,0.96,nan
R039680,ACC02033,account,ACC02034,account,FUNDS_TRANSFERRED,2025-07-30T19:22:56,C0253,nan,0.97,nan
R039681,ACC02042,account,ACC02037,account,FUNDS_TRANSFERRED,2025-08-05T13:00:00,C0253,nan,0.91,nan
R039682,P03559,person,P03549,person,ASSOCIATED_WITH,2025-08-05T13:00:00,C0253,nan,0.74,nan
R039683,ACC02048,account,ACC02046,account,FUNDS_TRANSFERRED,2025-12-30T22:55:52,C0254,nan,0.91,nan
R039684,ACC02044,account,ACC02053,account,FUNDS_TRANSFERRED,2025-02-16T01:54:29,C0254,nan,0.61,nan
R039685,P03560,person,P03576,person,ASSOCIATED_WITH,2025-02-16T01:54:29,C0254,nan,0.92,nan
R039686,ACC02044,account,ACC02046,account,FUNDS_TRANSFERRED,2025-07-09T22:11:45,C0254,nan,0.7,nan
R039687,ACC02044,account,ACC02050,account,FUNDS_TRANSFERRED,2025-09-07T20:23:14,C0254,nan,0.81,nan
R039688,ACC02050,account,ACC02048,account,FUNDS_TRANSFERRED,2025-03-22T13:01:35,C0254,nan,0.88,nan
R039689,P03571,person,P03566,person,ASSOCIATED_WITH,2025-03-22T13:01:35,C0254,nan,0.79,nan
R039690,ACC02044,account,ACC02053,account,FUNDS_TRANSFERRED,2025-07-02T14:50:14,C0254,nan,0.7,nan
R039691,ACC02046,account,ACC02052,account,FUNDS_TRANSFERRED,2025-02-21T22:02:44,C0254,nan,0.76,nan
R039692,ACC02051,account,ACC02053,account,FUNDS_TRANSFERRED,2025-02-02T21:56:21,C0254,E08105,0.65,nan
R039693,ACC02044,account,ACC02046,account,FUNDS_TRANSFERRED,2025-08-26T16:23:37,C0254,nan,0.92,nan
R039694,P03560,person,P03564,person,ASSOCIATED_WITH,2025-08-26T16:23:37,C0254,nan,0.82,nan
R039695,ACC02048,account,ACC02047,account,FUNDS_TRANSFERRED,2025-06-25T05:25:04,C0254,E08106,0.98,nan
R039696,P03566,person,P03565,person,ASSOCIATED_WITH,2025-06-25T05:25:04,C0254,nan,0.79,nan
R039697,ACC02046,account,ACC02048,account,FUNDS_TRANSFERRED,2025-05-24T06:41:48,C0254,nan,0.7,nan
R039698,P03564,person,P03566,person,ASSOCIATED_WITH,2025-05-24T06:41:48,C0254,nan,0.88,nan
R039699,ACC02047,account,ACC02052,account,FUNDS_TRANSFERRED,2025-05-28T07:35:34,C0254,nan,0.84,nan
R039700,P03565,person,P03575,person,ASSOCIATED_WITH,2025-05-28T07:35:34,C0254,nan,0.9,nan
R039701,ACC02060,account,ACC02058,account,FUNDS_TRANSFERRED,2025-06-28T10:21:15,C0255,nan,0.66,nan
R039702,P03585,person,P03582,person,ASSOCIATED_WITH,2025-06-28T10:21:15,C0255,nan,0.74,nan
R039703,ACC02060,account,ACC02065,account,FUNDS_TRANSFERRED,2025-08-03T19:51:53,C0255,nan,0.68,nan
R039704,ACC02055,account,ACC02060,account,FUNDS_TRANSFERRED,2025-04-19T03:51:03,C0255,E08120,0.96,nan
R039705,P03579,person,P03585,person,ASSOCIATED_WITH,2025-04-19T03:51:03,C0255,nan,0.63,nan
R039706,ACC02057,account,ACC02056,account,FUNDS_TRANSFERRED,2025-06-07T09:44:57,C0255,nan,0.94,nan
R039707,P03581,person,P03580,person,ASSOCIATED_WITH,2025-06-07T09:44:57,C0255,nan,0.74,nan
R039708,ACC02068,account,ACC02064,account,FUNDS_TRANSFERRED,2025-07-09T21:10:58,C0255,nan,0.79,nan
R039709,ACC02060,account,ACC02068,account,FUNDS_TRANSFERRED,2025-08-19T17:59:36,C0255,nan,0.65,nan
R039710,ACC02056,account,ACC02068,account,FUNDS_TRANSFERRED,2025-06-01T14:46:58,C0255,nan,0.91,nan
R039711,ACC02056,account,ACC02058,account,FUNDS_TRANSFERRED,2025-07-11T07:28:51,C0255,nan,0.81,nan
R039712,ACC02058,account,ACC02061,account,FUNDS_TRANSFERRED,2025-06-05T09:02:47,C0255,nan,0.86,nan
R039713,P03582,person,P03586,person,ASSOCIATED_WITH,2025-06-05T09:02:47,C0255,nan,0.96,nan
R039714,ACC02058,account,ACC02069,account,FUNDS_TRANSFERRED,2025-06-01T13:42:29,C0255,E08123,0.9,nan
R039715,ACC02070,account,ACC02064,account,FUNDS_TRANSFERRED,2025-06-03T10:28:19,C0255,E08124,0.68,nan
R039716,ACC02059,account,ACC02063,account,FUNDS_TRANSFERRED,2025-07-13T02:27:06,C0255,nan,0.98,nan
R039717,ACC02058,account,ACC02060,account,FUNDS_TRANSFERRED,2025-08-31T18:41:51,C0255,nan,0.96,nan
R039718,P03582,person,P03585,person,ASSOCIATED_WITH,2025-08-31T18:41:51,C0255,nan,0.7,nan
R039719,ACC02062,account,ACC02054,account,FUNDS_TRANSFERRED,2025-06-30T18:17:02,C0255,nan,0.68,nan
R039720,ACC02067,account,ACC02062,account,FUNDS_TRANSFERRED,2025-06-20T04:31:38,C0255,E08126,0.85,nan
R039721,ACC02066,account,ACC02054,account,FUNDS_TRANSFERRED,2025-06-25T04:43:47,C0255,nan,0.98,nan
R039722,P03595,person,P03578,person,ASSOCIATED_WITH,2025-06-25T04:43:47,C0255,nan,0.81,nan
R039723,ACC02060,account,ACC02056,account,FUNDS_TRANSFERRED,2025-04-07T22:09:18,C0255,nan,0.92,nan
R039724,ACC02057,account,ACC02069,account,FUNDS_TRANSFERRED,2025-07-01T20:18:01,C0255,nan,0.94,nan
R039725,ACC02066,account,ACC02060,account,FUNDS_TRANSFERRED,2025-08-17T14:06:27,C0255,nan,0.87,nan
R039726,ACC02054,account,ACC02065,account,FUNDS_TRANSFERRED,2025-07-01T08:21:36,C0255,nan,0.79,nan
R039727,ACC02074,account,ACC02071,account,FUNDS_TRANSFERRED,2025-08-22T14:11:45,C0256,nan,0.91,nan
R039728,ACC02071,account,ACC02074,account,FUNDS_TRANSFERRED,2025-08-27T10:39:13,C0256,nan,0.62,nan
R039729,P03604,person,P03609,person,ASSOCIATED_WITH,2025-08-27T10:39:13,C0256,nan,0.84,nan
R039730,ACC02071,account,ACC02073,account,FUNDS_TRANSFERRED,2025-05-29T18:12:04,C0256,nan,0.99,nan
R039731,ACC02073,account,ACC02072,account,FUNDS_TRANSFERRED,2025-07-19T18:32:01,C0256,nan,0.69,nan
R039732,ACC02080,account,ACC02075,account,FUNDS_TRANSFERRED,2025-05-20T04:38:29,C0257,E08137,0.95,nan
R039733,P03616,person,P03611,person,ASSOCIATED_WITH,2025-05-20T04:38:29,C0257,nan,0.66,nan
R039734,ACC02080,account,ACC02076,account,FUNDS_TRANSFERRED,2025-08-26T11:43:53,C0257,E08138,0.71,nan
R039735,ACC02081,account,ACC02080,account,FUNDS_TRANSFERRED,2025-01-15T07:19:53,C0257,nan,0.64,nan
R039736,ACC02081,account,ACC02075,account,FUNDS_TRANSFERRED,2025-08-07T08:02:12,C0257,nan,0.65,nan
R039737,P03617,person,P03611,person,ASSOCIATED_WITH,2025-08-07T08:02:12,C0257,nan,0.95,nan
R039738,ACC02080,account,ACC02083,account,FUNDS_TRANSFERRED,2025-02-14T06:06:33,C0257,E08139,0.96,nan
R039739,P03616,person,P03625,person,ASSOCIATED_WITH,2025-02-14T06:06:33,C0257,nan,0.72,nan
R039740,ACC02077,account,ACC02083,account,FUNDS_TRANSFERRED,2025-08-12T06:36:34,C0257,nan,0.63,nan
R039741,ACC02078,account,ACC02079,account,FUNDS_TRANSFERRED,2025-04-10T18:28:51,C0257,nan,0.87,nan
R039742,ACC02078,account,ACC02076,account,FUNDS_TRANSFERRED,2025-04-25T09:19:24,C0257,nan,0.73,nan
R039743,ACC02076,account,ACC02082,account,FUNDS_TRANSFERRED,2025-04-08T21:33:33,C0257,nan,0.81,nan
R039744,ACC02080,account,ACC02082,account,FUNDS_TRANSFERRED,2025-12-18T17:25:29,C0257,nan,0.82,nan
R039745,ACC02077,account,ACC02081,account,FUNDS_TRANSFERRED,2025-12-19T11:53:28,C0257,nan,0.8,nan
R039746,ACC02075,account,ACC02082,account,FUNDS_TRANSFERRED,2025-12-07T04:40:24,C0257,E08140,0.74,nan
R039747,P03611,person,P03624,person,ASSOCIATED_WITH,2025-12-07T04:40:24,C0257,nan,0.88,nan
R039748,ACC02079,account,ACC02081,account,FUNDS_TRANSFERRED,2025-01-31T13:44:44,C0257,E08141,0.87,nan
R039749,P03615,person,P03617,person,ASSOCIATED_WITH,2025-01-31T13:44:44,C0257,nan,0.61,nan
R039750,ACC02084,account,ACC02085,account,FUNDS_TRANSFERRED,2025-07-15T15:39:48,C0258,nan,0.63,nan
R039751,P03626,person,P03627,person,ASSOCIATED_WITH,2025-07-15T15:39:48,C0258,nan,0.83,nan
R039752,ACC02101,account,ACC02094,account,FUNDS_TRANSFERRED,2025-01-19T16:49:45,C0259,nan,0.95,nan
R039753,ACC02097,account,ACC02091,account,FUNDS_TRANSFERRED,2025-06-10T08:10:23,C0259,nan,0.73,nan
R039754,P03652,person,P03639,person,ASSOCIATED_WITH,2025-06-10T08:10:23,C0259,nan,0.83,nan
R039755,ACC02117,account,ACC02107,account,FUNDS_TRANSFERRED,2025-01-22T11:56:19,C0259,nan,0.92,nan
R039756,ACC02098,account,ACC02109,account,FUNDS_TRANSFERRED,2025-05-05T13:32:39,C0259,nan,0.7,nan
R039757,P03654,person,P03674,person,ASSOCIATED_WITH,2025-05-05T13:32:39,C0259,nan,0.97,nan
R039758,ACC02116,account,ACC02106,account,FUNDS_TRANSFERRED,2025-06-21T14:41:18,C0259,nan,0.81,nan
R039759,P03683,person,P03668,person,ASSOCIATED_WITH,2025-06-21T14:41:18,C0259,nan,0.93,nan
R039760,ACC02093,account,ACC02090,account,FUNDS_TRANSFERRED,2025-03-15T04:13:44,C0259,E08159,0.85,nan
R039761,ACC02101,account,ACC02111,account,FUNDS_TRANSFERRED,2025-08-05T08:11:30,C0259,nan,0.85,nan
R039762,P03662,person,P03676,person,ASSOCIATED_WITH,2025-08-05T08:11:30,C0259,nan,0.74,nan
R039763,ACC02116,account,ACC02098,account,FUNDS_TRANSFERRED,2025-07-11T22:24:33,C0259,nan,0.71,nan
R039764,ACC02092,account,ACC02101,account,FUNDS_TRANSFERRED,2025-08-25T14:34:36,C0259,nan,0.83,nan
R039765,ACC02111,account,ACC02095,account,FUNDS_TRANSFERRED,2025-07-20T11:08:29,C0259,nan,0.87,nan
R039766,ACC02115,account,ACC02091,account,FUNDS_TRANSFERRED,2025-08-02T17:23:32,C0259,nan,0.61,nan
R039767,P03682,person,P03639,person,ASSOCIATED_WITH,2025-08-02T17:23:32,C0259,nan,0.91,nan
R039768,ACC02114,account,ACC02094,account,FUNDS_TRANSFERRED,2025-08-15T01:02:39,C0259,E08160,0.68,nan
R039769,ACC02114,account,ACC02106,account,FUNDS_TRANSFERRED,2025-10-30T14:46:38,C0259,nan,0.81,nan
R039770,ACC02112,account,ACC02101,account,FUNDS_TRANSFERRED,2025-03-26T17:53:40,C0259,nan,0.74,nan
R039771,ACC02103,account,ACC02116,account,FUNDS_TRANSFERRED,2025-08-24T05:34:48,C0259,nan,0.62,nan
R039772,ACC02093,account,ACC02107,account,FUNDS_TRANSFERRED,2025-01-07T16:16:17,C0259,nan,0.66,nan
R039773,P03641,person,P03670,person,ASSOCIATED_WITH,2025-01-07T16:16:17,C0259,nan,0.91,nan
R039774,ACC02096,account,ACC02112,account,FUNDS_TRANSFERRED,2025-07-18T08:37:22,C0259,nan,0.87,nan
R039775,ACC02112,account,ACC02094,account,FUNDS_TRANSFERRED,2025-05-09T04:38:05,C0259,E08162,0.9,nan
R039776,ACC02112,account,ACC02115,account,FUNDS_TRANSFERRED,2025-05-27T10:27:18,C0259,nan,0.62,nan
